representation,model,iso3,column,group,value
per_capita,M1b,CYP,spatial_block=Asia,geography,0.0
per_capita,M1b,CZE,spatial_block=Asia,geography,0.0
per_capita,M1b,DNK,spatial_block=Asia,geography,0.0
per_capita,M1b,EST,spatial_block=Asia,geography,0.0
per_capita,M1b,FIN,spatial_block=Asia,geography,0.0
per_capita,M1b,FRA,spatial_block=Asia,geography,0.0
per_capita,M1b,DEU,spatial_block=Asia,geography,0.0
per_capita,M1b,GRC,spatial_block=Asia,geography,0.0
per_capita,M1b,HUN,spatial_block=Asia,geography,0.0
per_capita,M1b,ISL,spatial_block=Asia,geography,0.0
per_capita,M1b,IRL,spatial_block=Asia,geography,0.0
per_capita,M1b,ITA,spatial_block=Asia,geography,0.0
per_capita,M1b,LVA,spatial_block=Asia,geography,0.0
per_capita,M1b,LTU,spatial_block=Asia,geography,0.0
per_capita,M1b,MKD,spatial_block=Asia,geography,0.0
per_capita,M1b,MDA,spatial_block=Asia,geography,0.0
per_capita,M1b,MNE,spatial_block=Asia,geography,0.0
per_capita,M1b,NLD,spatial_block=Asia,geography,0.0
per_capita,M1b,NOR,spatial_block=Asia,geography,0.0
per_capita,M1b,POL,spatial_block=Asia,geography,0.0
per_capita,M1b,PRT,spatial_block=Asia,geography,0.0
per_capita,M1b,ROU,spatial_block=Asia,geography,0.0
per_capita,M1b,RUS,spatial_block=Asia,geography,0.0
per_capita,M1b,SRB,spatial_block=Asia,geography,0.0
per_capita,M1b,SVK,spatial_block=Asia,geography,0.0
per_capita,M1b,SVN,spatial_block=Asia,geography,0.0
per_capita,M1b,ESP,spatial_block=Asia,geography,0.0
per_capita,M1b,SWE,spatial_block=Asia,geography,0.0
per_capita,M1b,CHE,spatial_block=Asia,geography,0.0
per_capita,M1b,UKR,spatial_block=Asia,geography,0.0
per_capita,M1b,GBR,spatial_block=Asia,geography,0.0
per_capita,M1b,BHS,spatial_block=Asia,geography,0.0
per_capita,M1b,CAN,spatial_block=Asia,geography,0.0
per_capita,M1b,CRI,spatial_block=Asia,geography,0.0
per_capita,M1b,CUB,spatial_block=Asia,geography,0.0
per_capita,M1b,DOM,spatial_block=Asia,geography,0.0
per_capita,M1b,SLV,spatial_block=Asia,geography,0.0
per_capita,M1b,GTM,spatial_block=Asia,geography,0.0
per_capita,M1b,HTI,spatial_block=Asia,geography,0.0
per_capita,M1b,HND,spatial_block=Asia,geography,0.0
per_capita,M1b,JAM,spatial_block=Asia,geography,0.0
per_capita,M1b,MEX,spatial_block=Asia,geography,0.0
per_capita,M1b,NIC,spatial_block=Asia,geography,0.0
per_capita,M1b,PAN,spatial_block=Asia,geography,0.0
per_capita,M1b,USA,spatial_block=Asia,geography,0.0
per_capita,M1b,AUS,spatial_block=Asia,geography,0.0
per_capita,M1b,NZL,spatial_block=Asia,geography,0.0
per_capita,M1b,PNG,spatial_block=Asia,geography,0.0
per_capita,M1b,ARG,spatial_block=Asia,geography,0.0
per_capita,M1b,BOL,spatial_block=Asia,geography,0.0
per_capita,M1b,BRA,spatial_block=Asia,geography,0.0
per_capita,M1b,CHL,spatial_block=Asia,geography,0.0
per_capita,M1b,COL,spatial_block=Asia,geography,0.0
per_capita,M1b,ECU,spatial_block=Asia,geography,0.0
per_capita,M1b,PRY,spatial_block=Asia,geography,0.0
per_capita,M1b,PER,spatial_block=Asia,geography,0.0
per_capita,M1b,SUR,spatial_block=Asia,geography,0.0
per_capita,M1b,URY,spatial_block=Asia,geography,0.0
per_capita,M1b,VEN,spatial_block=Asia,geography,0.0
per_capita,M1b,DZA,spatial_block=Europe,geography,0.0
per_capita,M1b,AGO,spatial_block=Europe,geography,0.0
per_capita,M1b,BEN,spatial_block=Europe,geography,0.0
per_capita,M1b,BWA,spatial_block=Europe,geography,0.0
per_capita,M1b,BFA,spatial_block=Europe,geography,0.0
per_capita,M1b,BDI,spatial_block=Europe,geography,0.0
per_capita,M1b,CMR,spatial_block=Europe,geography,0.0
per_capita,M1b,CAF,spatial_block=Europe,geography,0.0
per_capita,M1b,TCD,spatial_block=Europe,geography,0.0
per_capita,M1b,COG,spatial_block=Europe,geography,0.0
per_capita,M1b,COD,spatial_block=Europe,geography,0.0
per_capita,M1b,CIV,spatial_block=Europe,geography,0.0
per_capita,M1b,DJI,spatial_block=Europe,geography,0.0
per_capita,M1b,EGY,spatial_block=Europe,geography,0.0
per_capita,M1b,GNQ,spatial_block=Europe,geography,0.0
per_capita,M1b,ERI,spatial_block=Europe,geography,0.0
per_capita,M1b,ETH,spatial_block=Europe,geography,0.0
per_capita,M1b,GAB,spatial_block=Europe,geography,0.0
per_capita,M1b,GHA,spatial_block=Europe,geography,0.0
per_capita,M1b,GIN,spatial_block=Europe,geography,0.0
per_capita,M1b,GNB,spatial_block=Europe,geography,0.0
per_capita,M1b,KEN,spatial_block=Europe,geography,0.0
per_capita,M1b,LSO,spatial_block=Europe,geography,0.0
per_capita,M1b,LBR,spatial_block=Europe,geography,0.0
per_capita,M1b,LBY,spatial_block=Europe,geography,0.0
per_capita,M1b,MDG,spatial_block=Europe,geography,0.0
per_capita,M1b,MWI,spatial_block=Europe,geography,0.0
per_capita,M1b,MLI,spatial_block=Europe,geography,0.0
per_capita,M1b,MRT,spatial_block=Europe,geography,0.0
per_capita,M1b,MAR,spatial_block=Europe,geography,0.0
per_capita,M1b,MOZ,spatial_block=Europe,geography,0.0
per_capita,M1b,NAM,spatial_block=Europe,geography,0.0
per_capita,M1b,NER,spatial_block=Europe,geography,0.0
per_capita,M1b,NGA,spatial_block=Europe,geography,0.0
per_capita,M1b,RWA,spatial_block=Europe,geography,0.0
per_capita,M1b,SEN,spatial_block=Europe,geography,0.0
per_capita,M1b,SLE,spatial_block=Europe,geography,0.0
per_capita,M1b,SOM,spatial_block=Europe,geography,0.0
per_capita,M1b,ZAF,spatial_block=Europe,geography,0.0
per_capita,M1b,SDN,spatial_block=Europe,geography,0.0
per_capita,M1b,SWZ,spatial_block=Europe,geography,0.0
per_capita,M1b,TZA,spatial_block=Europe,geography,0.0
per_capita,M1b,TGO,spatial_block=Europe,geography,0.0
per_capita,M1b,TUN,spatial_block=Europe,geography,0.0
per_capita,M1b,UGA,spatial_block=Europe,geography,0.0
per_capita,M1b,ZMB,spatial_block=Europe,geography,0.0
per_capita,M1b,ZWE,spatial_block=Europe,geography,0.0
per_capita,M1b,AFG,spatial_block=Europe,geography,0.0
per_capita,M1b,ARM,spatial_block=Europe,geography,0.0
per_capita,M1b,AZE,spatial_block=Europe,geography,0.0
per_capita,M1b,BGD,spatial_block=Europe,geography,0.0
per_capita,M1b,MMR,spatial_block=Europe,geography,0.0
per_capita,M1b,KHM,spatial_block=Europe,geography,0.0
per_capita,M1b,CHN,spatial_block=Europe,geography,0.0
per_capita,M1b,GEO,spatial_block=Europe,geography,0.0
per_capita,M1b,IND,spatial_block=Europe,geography,0.0
per_capita,M1b,IDN,spatial_block=Europe,geography,0.0
per_capita,M1b,IRN,spatial_block=Europe,geography,0.0
per_capita,M1b,IRQ,spatial_block=Europe,geography,0.0
per_capita,M1b,ISR,spatial_block=Europe,geography,0.0
per_capita,M1b,JPN,spatial_block=Europe,geography,0.0
per_capita,M1b,JOR,spatial_block=Europe,geography,0.0
per_capita,M1b,KAZ,spatial_block=Europe,geography,0.0
per_capita,M1b,LAO,spatial_block=Europe,geography,0.0
per_capita,M1b,LBN,spatial_block=Europe,geography,0.0
per_capita,M1b,MYS,spatial_block=Europe,geography,0.0
per_capita,M1b,MNG,spatial_block=Europe,geography,0.0
per_capita,M1b,NPL,spatial_block=Europe,geography,0.0
per_capita,M1b,OMN,spatial_block=Europe,geography,0.0
per_capita,M1b,PAK,spatial_block=Europe,geography,0.0
per_capita,M1b,PHL,spatial_block=Europe,geography,0.0
per_capita,M1b,QAT,spatial_block=Europe,geography,0.0
per_capita,M1b,SAU,spatial_block=Europe,geography,0.0
per_capita,M1b,KOR,spatial_block=Europe,geography,0.0
per_capita,M1b,LKA,spatial_block=Europe,geography,0.0
per_capita,M1b,SYR,spatial_block=Europe,geography,0.0
per_capita,M1b,TWN,spatial_block=Europe,geography,0.0
per_capita,M1b,TJK,spatial_block=Europe,geography,0.0
per_capita,M1b,THA,spatial_block=Europe,geography,0.0
per_capita,M1b,TUR,spatial_block=Europe,geography,0.0
per_capita,M1b,TKM,spatial_block=Europe,geography,0.0
per_capita,M1b,ARE,spatial_block=Europe,geography,0.0
per_capita,M1b,UZB,spatial_block=Europe,geography,0.0
per_capita,M1b,VNM,spatial_block=Europe,geography,0.0
per_capita,M1b,YEM,spatial_block=Europe,geography,0.0
per_capita,M1b,ALB,spatial_block=Europe,geography,1.0
per_capita,M1b,AUT,spatial_block=Europe,geography,1.0
per_capita,M1b,BLR,spatial_block=Europe,geography,1.0
per_capita,M1b,BEL,spatial_block=Europe,geography,1.0
per_capita,M1b,BIH,spatial_block=Europe,geography,1.0
per_capita,M1b,BGR,spatial_block=Europe,geography,1.0
per_capita,M1b,HRV,spatial_block=Europe,geography,1.0
per_capita,M1b,CYP,spatial_block=Europe,geography,1.0
per_capita,M1b,CZE,spatial_block=Europe,geography,1.0
per_capita,M1b,DNK,spatial_block=Europe,geography,1.0
per_capita,M1b,EST,spatial_block=Europe,geography,1.0
per_capita,M1b,FIN,spatial_block=Europe,geography,1.0
per_capita,M1b,FRA,spatial_block=Europe,geography,1.0
per_capita,M1b,DEU,spatial_block=Europe,geography,1.0
per_capita,M1b,GRC,spatial_block=Europe,geography,1.0
per_capita,M1b,HUN,spatial_block=Europe,geography,1.0
per_capita,M1b,ISL,spatial_block=Europe,geography,1.0
per_capita,M1b,IRL,spatial_block=Europe,geography,1.0
per_capita,M1b,ITA,spatial_block=Europe,geography,1.0
per_capita,M1b,LVA,spatial_block=Europe,geography,1.0
per_capita,M1b,LTU,spatial_block=Europe,geography,1.0
per_capita,M1b,MKD,spatial_block=Europe,geography,1.0
per_capita,M1b,MDA,spatial_block=Europe,geography,1.0
per_capita,M1b,MNE,spatial_block=Europe,geography,1.0
per_capita,M1b,NLD,spatial_block=Europe,geography,1.0
per_capita,M1b,NOR,spatial_block=Europe,geography,1.0
per_capita,M1b,POL,spatial_block=Europe,geography,1.0
per_capita,M1b,PRT,spatial_block=Europe,geography,1.0
per_capita,M1b,ROU,spatial_block=Europe,geography,1.0
per_capita,M1b,RUS,spatial_block=Europe,geography,1.0
per_capita,M1b,SRB,spatial_block=Europe,geography,1.0
per_capita,M1b,SVK,spatial_block=Europe,geography,1.0
per_capita,M1b,SVN,spatial_block=Europe,geography,1.0
per_capita,M1b,ESP,spatial_block=Europe,geography,1.0
per_capita,M1b,SWE,spatial_block=Europe,geography,1.0
per_capita,M1b,CHE,spatial_block=Europe,geography,1.0
per_capita,M1b,UKR,spatial_block=Europe,geography,1.0
per_capita,M1b,GBR,spatial_block=Europe,geography,1.0
per_capita,M1b,BHS,spatial_block=Europe,geography,0.0
per_capita,M1b,CAN,spatial_block=Europe,geography,0.0
per_capita,M1b,CRI,spatial_block=Europe,geography,0.0
per_capita,M1b,CUB,spatial_block=Europe,geography,0.0
per_capita,M1b,DOM,spatial_block=Europe,geography,0.0
per_capita,M1b,SLV,spatial_block=Europe,geography,0.0
per_capita,M1b,GTM,spatial_block=Europe,geography,0.0
per_capita,M1b,HTI,spatial_block=Europe,geography,0.0
per_capita,M1b,HND,spatial_block=Europe,geography,0.0
per_capita,M1b,JAM,spatial_block=Europe,geography,0.0
per_capita,M1b,MEX,spatial_block=Europe,geography,0.0
per_capita,M1b,NIC,spatial_block=Europe,geography,0.0
per_capita,M1b,PAN,spatial_block=Europe,geography,0.0
per_capita,M1b,USA,spatial_block=Europe,geography,0.0
per_capita,M1b,AUS,spatial_block=Europe,geography,0.0
per_capita,M1b,NZL,spatial_block=Europe,geography,0.0
per_capita,M1b,PNG,spatial_block=Europe,geography,0.0
per_capita,M1b,ARG,spatial_block=Europe,geography,0.0
per_capita,M1b,BOL,spatial_block=Europe,geography,0.0
per_capita,M1b,BRA,spatial_block=Europe,geography,0.0
per_capita,M1b,CHL,spatial_block=Europe,geography,0.0
per_capita,M1b,COL,spatial_block=Europe,geography,0.0
per_capita,M1b,ECU,spatial_block=Europe,geography,0.0
per_capita,M1b,PRY,spatial_block=Europe,geography,0.0
per_capita,M1b,PER,spatial_block=Europe,geography,0.0
per_capita,M1b,SUR,spatial_block=Europe,geography,0.0
per_capita,M1b,URY,spatial_block=Europe,geography,0.0
per_capita,M1b,VEN,spatial_block=Europe,geography,0.0
per_capita,M1b,DZA,spatial_block=North America,geography,0.0
per_capita,M1b,AGO,spatial_block=North America,geography,0.0
per_capita,M1b,BEN,spatial_block=North America,geography,0.0
per_capita,M1b,BWA,spatial_block=North America,geography,0.0
per_capita,M1b,BFA,spatial_block=North America,geography,0.0
per_capita,M1b,BDI,spatial_block=North America,geography,0.0
per_capita,M1b,CMR,spatial_block=North America,geography,0.0
per_capita,M1b,CAF,spatial_block=North America,geography,0.0
per_capita,M1b,TCD,spatial_block=North America,geography,0.0
per_capita,M1b,COG,spatial_block=North America,geography,0.0
per_capita,M1b,COD,spatial_block=North America,geography,0.0
per_capita,M1b,CIV,spatial_block=North America,geography,0.0
per_capita,M1b,DJI,spatial_block=North America,geography,0.0
per_capita,M1b,EGY,spatial_block=North America,geography,0.0
per_capita,M1b,GNQ,spatial_block=North America,geography,0.0
per_capita,M1b,ERI,spatial_block=North America,geography,0.0
per_capita,M1b,ETH,spatial_block=North America,geography,0.0
per_capita,M1b,GAB,spatial_block=North America,geography,0.0
per_capita,M1b,GHA,spatial_block=North America,geography,0.0
per_capita,M1b,GIN,spatial_block=North America,geography,0.0
per_capita,M1b,GNB,spatial_block=North America,geography,0.0
per_capita,M1b,KEN,spatial_block=North America,geography,0.0
per_capita,M1b,LSO,spatial_block=North America,geography,0.0
per_capita,M1b,LBR,spatial_block=North America,geography,0.0
per_capita,M1b,LBY,spatial_block=North America,geography,0.0
per_capita,M1b,MDG,spatial_block=North America,geography,0.0
per_capita,M1b,MWI,spatial_block=North America,geography,0.0
per_capita,M1b,MLI,spatial_block=North America,geography,0.0
per_capita,M1b,MRT,spatial_block=North America,geography,0.0
per_capita,M1b,MAR,spatial_block=North America,geography,0.0
per_capita,M1b,MOZ,spatial_block=North America,geography,0.0
per_capita,M1b,NAM,spatial_block=North America,geography,0.0
per_capita,M1b,NER,spatial_block=North America,geography,0.0
per_capita,M1b,NGA,spatial_block=North America,geography,0.0
per_capita,M1b,RWA,spatial_block=North America,geography,0.0
per_capita,M1b,SEN,spatial_block=North America,geography,0.0
per_capita,M1b,SLE,spatial_block=North America,geography,0.0
per_capita,M1b,SOM,spatial_block=North America,geography,0.0
per_capita,M1b,ZAF,spatial_block=North America,geography,0.0
per_capita,M1b,SDN,spatial_block=North America,geography,0.0
per_capita,M1b,SWZ,spatial_block=North America,geography,0.0
per_capita,M1b,TZA,spatial_block=North America,geography,0.0
per_capita,M1b,TGO,spatial_block=North America,geography,0.0
per_capita,M1b,TUN,spatial_block=North America,geography,0.0
per_capita,M1b,UGA,spatial_block=North America,geography,0.0
per_capita,M1b,ZMB,spatial_block=North America,geography,0.0
per_capita,M1b,ZWE,spatial_block=North America,geography,0.0
per_capita,M1b,AFG,spatial_block=North America,geography,0.0
per_capita,M1b,ARM,spatial_block=North America,geography,0.0
per_capita,M1b,AZE,spatial_block=North America,geography,0.0
per_capita,M1b,BGD,spatial_block=North America,geography,0.0
per_capita,M1b,MMR,spatial_block=North America,geography,0.0
per_capita,M1b,KHM,spatial_block=North America,geography,0.0
per_capita,M1b,CHN,spatial_block=North America,geography,0.0
per_capita,M1b,GEO,spatial_block=North America,geography,0.0
per_capita,M1b,IND,spatial_block=North America,geography,0.0
per_capita,M1b,IDN,spatial_block=North America,geography,0.0
per_capita,M1b,IRN,spatial_block=North America,geography,0.0
per_capita,M1b,IRQ,spatial_block=North America,geography,0.0
per_capita,M1b,ISR,spatial_block=North America,geography,0.0
per_capita,M1b,JPN,spatial_block=North America,geography,0.0
per_capita,M1b,JOR,spatial_block=North America,geography,0.0
per_capita,M1b,KAZ,spatial_block=North America,geography,0.0
per_capita,M1b,LAO,spatial_block=North America,geography,0.0
per_capita,M1b,LBN,spatial_block=North America,geography,0.0
per_capita,M1b,MYS,spatial_block=North America,geography,0.0
per_capita,M1b,MNG,spatial_block=North America,geography,0.0
per_capita,M1b,NPL,spatial_block=North America,geography,0.0
per_capita,M1b,OMN,spatial_block=North America,geography,0.0
per_capita,M1b,PAK,spatial_block=North America,geography,0.0
per_capita,M1b,PHL,spatial_block=North America,geography,0.0
per_capita,M1b,QAT,spatial_block=North America,geography,0.0
per_capita,M1b,SAU,spatial_block=North America,geography,0.0
per_capita,M1b,KOR,spatial_block=North America,geography,0.0
per_capita,M1b,LKA,spatial_block=North America,geography,0.0
per_capita,M1b,SYR,spatial_block=North America,geography,0.0
per_capita,M1b,TWN,spatial_block=North America,geography,0.0
per_capita,M1b,TJK,spatial_block=North America,geography,0.0
per_capita,M1b,THA,spatial_block=North America,geography,0.0
per_capita,M1b,TUR,spatial_block=North America,geography,0.0
per_capita,M1b,TKM,spatial_block=North America,geography,0.0
per_capita,M1b,ARE,spatial_block=North America,geography,0.0
per_capita,M1b,UZB,spatial_block=North America,geography,0.0
per_capita,M1b,VNM,spatial_block=North America,geography,0.0
per_capita,M1b,YEM,spatial_block=North America,geography,0.0
per_capita,M1b,ALB,spatial_block=North America,geography,0.0
per_capita,M1b,AUT,spatial_block=North America,geography,0.0
per_capita,M1b,BLR,spatial_block=North America,geography,0.0
per_capita,M1b,BEL,spatial_block=North America,geography,0.0
per_capita,M1b,BIH,spatial_block=North America,geography,0.0
per_capita,M1b,BGR,spatial_block=North America,geography,0.0
per_capita,M1b,HRV,spatial_block=North America,geography,0.0
per_capita,M1b,CYP,spatial_block=North America,geography,0.0
per_capita,M1b,CZE,spatial_block=North America,geography,0.0
per_capita,M1b,DNK,spatial_block=North America,geography,0.0
per_capita,M1b,EST,spatial_block=North America,geography,0.0
per_capita,M1b,FIN,spatial_block=North America,geography,0.0
per_capita,M1b,FRA,spatial_block=North America,geography,0.0
per_capita,M1b,DEU,spatial_block=North America,geography,0.0
per_capita,M1b,GRC,spatial_block=North America,geography,0.0
per_capita,M1b,HUN,spatial_block=North America,geography,0.0
per_capita,M1b,ISL,spatial_block=North America,geography,0.0
per_capita,M1b,IRL,spatial_block=North America,geography,0.0
per_capita,M1b,ITA,spatial_block=North America,geography,0.0
per_capita,M1b,LVA,spatial_block=North America,geography,0.0
per_capita,M1b,LTU,spatial_block=North America,geography,0.0
per_capita,M1b,MKD,spatial_block=North America,geography,0.0
per_capita,M1b,MDA,spatial_block=North America,geography,0.0
per_capita,M1b,MNE,spatial_block=North America,geography,0.0
per_capita,M1b,NLD,spatial_block=North America,geography,0.0
per_capita,M1b,NOR,spatial_block=North America,geography,0.0
per_capita,M1b,POL,spatial_block=North America,geography,0.0
per_capita,M1b,PRT,spatial_block=North America,geography,0.0
per_capita,M1b,ROU,spatial_block=North America,geography,0.0
per_capita,M1b,RUS,spatial_block=North America,geography,0.0
per_capita,M1b,SRB,spatial_block=North America,geography,0.0
per_capita,M1b,SVK,spatial_block=North America,geography,0.0
per_capita,M1b,SVN,spatial_block=North America,geography,0.0
per_capita,M1b,ESP,spatial_block=North America,geography,0.0
per_capita,M1b,SWE,spatial_block=North America,geography,0.0
per_capita,M1b,CHE,spatial_block=North America,geography,0.0
per_capita,M1b,UKR,spatial_block=North America,geography,0.0
per_capita,M1b,GBR,spatial_block=North America,geography,0.0
per_capita,M1b,BHS,spatial_block=North America,geography,1.0
per_capita,M1b,CAN,spatial_block=North America,geography,1.0
per_capita,M1b,CRI,spatial_block=North America,geography,1.0
per_capita,M1b,CUB,spatial_block=North America,geography,1.0
per_capita,M1b,DOM,spatial_block=North America,geography,1.0
per_capita,M1b,SLV,spatial_block=North America,geography,1.0
per_capita,M1b,GTM,spatial_block=North America,geography,1.0
per_capita,M1b,HTI,spatial_block=North America,geography,1.0
per_capita,M1b,HND,spatial_block=North America,geography,1.0
per_capita,M1b,JAM,spatial_block=North America,geography,1.0
per_capita,M1b,MEX,spatial_block=North America,geography,1.0
per_capita,M1b,NIC,spatial_block=North America,geography,1.0
per_capita,M1b,PAN,spatial_block=North America,geography,1.0
per_capita,M1b,USA,spatial_block=North America,geography,1.0
per_capita,M1b,AUS,spatial_block=North America,geography,0.0
per_capita,M1b,NZL,spatial_block=North America,geography,0.0
per_capita,M1b,PNG,spatial_block=North America,geography,0.0
per_capita,M1b,ARG,spatial_block=North America,geography,0.0
per_capita,M1b,BOL,spatial_block=North America,geography,0.0
per_capita,M1b,BRA,spatial_block=North America,geography,0.0
per_capita,M1b,CHL,spatial_block=North America,geography,0.0
per_capita,M1b,COL,spatial_block=North America,geography,0.0
per_capita,M1b,ECU,spatial_block=North America,geography,0.0
per_capita,M1b,PRY,spatial_block=North America,geography,0.0
per_capita,M1b,PER,spatial_block=North America,geography,0.0
per_capita,M1b,SUR,spatial_block=North America,geography,0.0
per_capita,M1b,URY,spatial_block=North America,geography,0.0
per_capita,M1b,VEN,spatial_block=North America,geography,0.0
per_capita,M1b,DZA,spatial_block=Oceania,geography,0.0
per_capita,M1b,AGO,spatial_block=Oceania,geography,0.0
per_capita,M1b,BEN,spatial_block=Oceania,geography,0.0
per_capita,M1b,BWA,spatial_block=Oceania,geography,0.0
per_capita,M1b,BFA,spatial_block=Oceania,geography,0.0
per_capita,M1b,BDI,spatial_block=Oceania,geography,0.0
per_capita,M1b,CMR,spatial_block=Oceania,geography,0.0
per_capita,M1b,CAF,spatial_block=Oceania,geography,0.0
per_capita,M1b,TCD,spatial_block=Oceania,geography,0.0
per_capita,M1b,COG,spatial_block=Oceania,geography,0.0
per_capita,M1b,COD,spatial_block=Oceania,geography,0.0
per_capita,M1b,CIV,spatial_block=Oceania,geography,0.0
per_capita,M1b,DJI,spatial_block=Oceania,geography,0.0
per_capita,M1b,EGY,spatial_block=Oceania,geography,0.0
per_capita,M1b,GNQ,spatial_block=Oceania,geography,0.0
per_capita,M1b,ERI,spatial_block=Oceania,geography,0.0
