representation,model,protocol,fit,column,coefficient
per_capita,M0star,primary_loco,ECU,cum_co2_per_capita,0.01695399233350846
per_capita,M0star,primary_loco,ECU,abs_latitude,0.0011924197020562915
per_capita,M0star,primary_loco,ECU,elevation,9.573712329077891e-07
per_capita,M0star,primary_loco,ECU,continentality,4.1350922547062054e-05
per_capita,M0star,primary_loco,ECU,population,0.0014070768892031171
per_capita,M0star,primary_loco,ECU,station_density,-0.0019650792948304615
per_capita,M0star,primary_loco,ECU,climate_zone=B,0.0022342407129976732
per_capita,M0star,primary_loco,ECU,climate_zone=C,-0.02765955803486844
per_capita,M0star,primary_loco,ECU,climate_zone=D,-0.013736756958450107
per_capita,M0star,primary_loco,ECU,climate_zone=E,-0.10361599160299527
per_capita,M0star,primary_loco,ECU,hemisphere=S,-0.028462477304352973
per_capita,M0star,primary_loco,ECU,spatial_block=Asia,-0.05281375714713306
per_capita,M0star,primary_loco,ECU,spatial_block=Europe,-0.06301047036876092
per_capita,M0star,primary_loco,ECU,spatial_block=North America,-0.09129611201690745
per_capita,M0star,primary_loco,ECU,spatial_block=Oceania,-0.05623604737311175
per_capita,M0star,primary_loco,ECU,spatial_block=South America,-0.0745653102262619
per_capita,M0star,primary_loco,ECU,income_group=Low-income countries,0.0027680475536188804
per_capita,M0star,primary_loco,ECU,income_group=Lower-middle-income countries,-0.009418275025781322
per_capita,M0star,primary_loco,ECU,income_group=Upper-middle-income countries,-0.016682122991861458
per_capita,M0star,primary_loco,PRY,intercept,0.15761951470272173
per_capita,M0star,primary_loco,PRY,cum_co2_per_capita,0.013738118986606358
per_capita,M0star,primary_loco,PRY,abs_latitude,0.0013524326418503795
per_capita,M0star,primary_loco,PRY,elevation,-1.2983445194117323e-06
per_capita,M0star,primary_loco,PRY,continentality,4.227696147250645e-05
per_capita,M0star,primary_loco,PRY,population,0.0023623236191763
per_capita,M0star,primary_loco,PRY,station_density,-0.0020228942989335558
per_capita,M0star,primary_loco,PRY,climate_zone=B,0.003478905487526923
per_capita,M0star,primary_loco,PRY,climate_zone=C,-0.028679174576811274
per_capita,M0star,primary_loco,PRY,climate_zone=D,-0.014249642032746236
per_capita,M0star,primary_loco,PRY,climate_zone=E,-0.10610294248666448
per_capita,M0star,primary_loco,PRY,hemisphere=S,-0.02373547108843544
per_capita,M0star,primary_loco,PRY,spatial_block=Asia,-0.05264814556349714
per_capita,M0star,primary_loco,PRY,spatial_block=Europe,-0.06428523540665006
per_capita,M0star,primary_loco,PRY,spatial_block=North America,-0.0905532811099902
per_capita,M0star,primary_loco,PRY,spatial_block=Oceania,-0.06019799029268084
per_capita,M0star,primary_loco,PRY,spatial_block=South America,-0.053718266494333956
per_capita,M0star,primary_loco,PRY,income_group=Low-income countries,-0.00159591994386433
per_capita,M0star,primary_loco,PRY,income_group=Lower-middle-income countries,-0.012777841915784802
per_capita,M0star,primary_loco,PRY,income_group=Upper-middle-income countries,-0.01737321840717806
per_capita,M0star,primary_loco,PER,intercept,0.16222504395956622
per_capita,M0star,primary_loco,PER,cum_co2_per_capita,0.015908080702210975
per_capita,M0star,primary_loco,PER,abs_latitude,0.0012208405484435473
per_capita,M0star,primary_loco,PER,elevation,1.2766416586660906e-07
per_capita,M0star,primary_loco,PER,continentality,4.1151981281668714e-05
per_capita,M0star,primary_loco,PER,population,0.0015989814186507122
per_capita,M0star,primary_loco,PER,station_density,-0.001994174138049467
per_capita,M0star,primary_loco,PER,climate_zone=B,0.002495114834730023
per_capita,M0star,primary_loco,PER,climate_zone=C,-0.027154697376576796
per_capita,M0star,primary_loco,PER,climate_zone=D,-0.013022186423111278
per_capita,M0star,primary_loco,PER,climate_zone=E,-0.10360177999484119
per_capita,M0star,primary_loco,PER,hemisphere=S,-0.02786851991230261
per_capita,M0star,primary_loco,PER,spatial_block=Asia,-0.05298405220421181
per_capita,M0star,primary_loco,PER,spatial_block=Europe,-0.06444233658033689
per_capita,M0star,primary_loco,PER,spatial_block=North America,-0.09181781860999765
per_capita,M0star,primary_loco,PER,spatial_block=Oceania,-0.05782029101186321
per_capita,M0star,primary_loco,PER,spatial_block=South America,-0.07321962280851116
per_capita,M0star,primary_loco,PER,income_group=Low-income countries,0.0006956692881273305
per_capita,M0star,primary_loco,PER,income_group=Lower-middle-income countries,-0.011383829209277385
per_capita,M0star,primary_loco,PER,income_group=Upper-middle-income countries,-0.017701342524265105
per_capita,M0star,primary_loco,SUR,intercept,0.15525339735086563
per_capita,M0star,primary_loco,SUR,cum_co2_per_capita,0.01541638655591378
per_capita,M0star,primary_loco,SUR,abs_latitude,0.001186389051085501
per_capita,M0star,primary_loco,SUR,elevation,1.2231008048112167e-06
per_capita,M0star,primary_loco,SUR,continentality,4.0392120139170024e-05
per_capita,M0star,primary_loco,SUR,population,0.002583999911172181
per_capita,M0star,primary_loco,SUR,station_density,-0.002031515380673297
per_capita,M0star,primary_loco,SUR,climate_zone=B,0.0031157478085179022
per_capita,M0star,primary_loco,SUR,climate_zone=C,-0.02777186598412925
per_capita,M0star,primary_loco,SUR,climate_zone=D,-0.013175534596437615
per_capita,M0star,primary_loco,SUR,climate_zone=E,-0.10193497857902813
per_capita,M0star,primary_loco,SUR,hemisphere=S,-0.025864929608211622
per_capita,M0star,primary_loco,SUR,spatial_block=Asia,-0.051928762307721664
per_capita,M0star,primary_loco,SUR,spatial_block=Europe,-0.061164866075198804
per_capita,M0star,primary_loco,SUR,spatial_block=North America,-0.09010010192583176
per_capita,M0star,primary_loco,SUR,spatial_block=Oceania,-0.05712972301833176
per_capita,M0star,primary_loco,SUR,spatial_block=South America,-0.07528471331323057
per_capita,M0star,primary_loco,SUR,income_group=Low-income countries,0.00012691822705936229
per_capita,M0star,primary_loco,SUR,income_group=Lower-middle-income countries,-0.011328717409030128
per_capita,M0star,primary_loco,SUR,income_group=Upper-middle-income countries,-0.017134218005276553
per_capita,M0star,primary_loco,URY,intercept,0.15417995179129673
per_capita,M0star,primary_loco,URY,cum_co2_per_capita,0.015774535644072333
per_capita,M0star,primary_loco,URY,abs_latitude,0.0012605217180345553
per_capita,M0star,primary_loco,URY,elevation,-2.2508335952116657e-07
per_capita,M0star,primary_loco,URY,continentality,4.244752078337155e-05
per_capita,M0star,primary_loco,URY,population,0.0023505659742096823
per_capita,M0star,primary_loco,URY,station_density,-0.001934836852224142
per_capita,M0star,primary_loco,URY,climate_zone=B,0.003342451752878421
per_capita,M0star,primary_loco,URY,climate_zone=C,-0.03039439242879435
per_capita,M0star,primary_loco,URY,climate_zone=D,-0.015515034711208265
per_capita,M0star,primary_loco,URY,climate_zone=E,-0.105054398518152
per_capita,M0star,primary_loco,URY,hemisphere=S,-0.025547308945398296
per_capita,M0star,primary_loco,URY,spatial_block=Asia,-0.05276621345349243
per_capita,M0star,primary_loco,URY,spatial_block=Europe,-0.0613645656613415
per_capita,M0star,primary_loco,URY,spatial_block=North America,-0.09051747029620584
per_capita,M0star,primary_loco,URY,spatial_block=Oceania,-0.05655456956094819
per_capita,M0star,primary_loco,URY,spatial_block=South America,-0.062192097746307115
per_capita,M0star,primary_loco,URY,income_group=Low-income countries,0.0015752020745240676
per_capita,M0star,primary_loco,URY,income_group=Lower-middle-income countries,-0.0099436083434111
per_capita,M0star,primary_loco,URY,income_group=Upper-middle-income countries,-0.014881052851821359
per_capita,M0star,primary_loco,VEN,intercept,0.1557060192786071
per_capita,M0star,primary_loco,VEN,cum_co2_per_capita,0.01511334593416376
per_capita,M0star,primary_loco,VEN,abs_latitude,0.0011987462770321222
per_capita,M0star,primary_loco,VEN,elevation,8.375427776907612e-07
per_capita,M0star,primary_loco,VEN,continentality,4.048545376339414e-05
per_capita,M0star,primary_loco,VEN,population,0.002455568041465202
per_capita,M0star,primary_loco,VEN,station_density,-0.002053552447454655
per_capita,M0star,primary_loco,VEN,climate_zone=B,0.003690181884371818
per_capita,M0star,primary_loco,VEN,climate_zone=C,-0.027130433550272545
per_capita,M0star,primary_loco,VEN,climate_zone=D,-0.012588502532326072
per_capita,M0star,primary_loco,VEN,climate_zone=E,-0.10184774090344066
per_capita,M0star,primary_loco,VEN,hemisphere=S,-0.024477910530989452
per_capita,M0star,primary_loco,VEN,spatial_block=Asia,-0.051392789665019124
per_capita,M0star,primary_loco,VEN,spatial_block=Europe,-0.06095113000319232
per_capita,M0star,primary_loco,VEN,spatial_block=North America,-0.0895181006438672
per_capita,M0star,primary_loco,VEN,spatial_block=Oceania,-0.058229494788350156
per_capita,M0star,primary_loco,VEN,spatial_block=South America,-0.0778528504953632
per_capita,M0star,primary_loco,VEN,income_group=Low-income countries,0.00022842819233960304
per_capita,M0star,primary_loco,VEN,income_group=Lower-middle-income countries,-0.011290671218526793
per_capita,M0star,primary_loco,VEN,income_group=Upper-middle-income countries,-0.017297958116466387
per_capita,M0star,m49_subregion_lo,0,intercept,0.15678709112544587
per_capita,M0star,m49_subregion_lo,0,cum_co2_per_capita,0.014967716795845578
per_capita,M0star,m49_subregion_lo,0,abs_latitude,0.0011499486422090984
per_capita,M0star,m49_subregion_lo,0,elevation,-4.6679322347141413e-07
per_capita,M0star,m49_subregion_lo,0,continentality,4.0946580229009774e-05
per_capita,M0star,m49_subregion_lo,0,population,0.0024191950609962496
per_capita,M0star,m49_subregion_lo,0,station_density,-0.0016858563322368508
per_capita,M0star,m49_subregion_lo,0,climate_zone=B,0.004783024161934149
per_capita,M0star,m49_subregion_lo,0,climate_zone=C,-0.02260766001355713
per_capita,M0star,m49_subregion_lo,0,climate_zone=D,-0.007706789244556147
per_capita,M0star,m49_subregion_lo,0,climate_zone=E,-0.09503038395603582
per_capita,M0star,m49_subregion_lo,0,hemisphere=S,-0.0267001242634597
per_capita,M0star,m49_subregion_lo,0,spatial_block=Asia,-0.053489704979269366
per_capita,M0star,m49_subregion_lo,0,spatial_block=Europe,-0.06490601703197688
per_capita,M0star,m49_subregion_lo,0,spatial_block=North America,-0.09159366656841221
per_capita,M0star,m49_subregion_lo,0,spatial_block=Oceania,-0.024643807632406894
per_capita,M0star,m49_subregion_lo,0,spatial_block=South America,-0.06328812886327782
per_capita,M0star,m49_subregion_lo,0,income_group=Low-income countries,0.0010681773851932983
per_capita,M0star,m49_subregion_lo,0,income_group=Lower-middle-income countries,-0.012410702290023942
per_capita,M0star,m49_subregion_lo,0,income_group=Upper-middle-income countries,-0.01582361004013421
per_capita,M0star,m49_subregion_lo,1,intercept,0.1462450581010036
per_capita,M0star,m49_subregion_lo,1,cum_co2_per_capita,0.0185776938698438
per_capita,M0star,m49_subregion_lo,1,abs_latitude,0.0009446725099714553
per_capita,M0star,m49_subregion_lo,1,elevation,2.70628074949882e-06
per_capita,M0star,m49_subregion_lo,1,continentality,4.142479136444523e-05
per_capita,M0star,m49_subregion_lo,1,population,0.0034090544287020265
per_capita,M0star,m49_subregion_lo,1,station_density,-0.0017331778008978483
per_capita,M0star,m49_subregion_lo,1,climate_zone=B,0.005241075756571931
per_capita,M0star,m49_subregion_lo,1,climate_zone=C,-0.021653334568386903
per_capita,M0star,m49_subregion_lo,1,climate_zone=D,-0.005717249308310301
per_capita,M0star,m49_subregion_lo,1,climate_zone=E,-0.08865353607005746
per_capita,M0star,m49_subregion_lo,1,hemisphere=S,-0.02822226292519235
per_capita,M0star,m49_subregion_lo,1,spatial_block=Asia,-0.05343593810032775
per_capita,M0star,m49_subregion_lo,1,spatial_block=Europe,-0.06284731564766055
per_capita,M0star,m49_subregion_lo,1,spatial_block=North America,-0.10267565576970482
per_capita,M0star,m49_subregion_lo,1,spatial_block=Oceania,-0.056026085851483096
per_capita,M0star,m49_subregion_lo,1,spatial_block=South America,-0.06360465044362246
per_capita,M0star,m49_subregion_lo,1,income_group=Low-income countries,0.0028470010278406725
per_capita,M0star,m49_subregion_lo,1,income_group=Lower-middle-income countries,-0.01124040123436914
per_capita,M0star,m49_subregion_lo,1,income_group=Upper-middle-income countries,-0.017486151606507707
per_capita,M0star,m49_subregion_lo,2,intercept,0.15081005099969386
per_capita,M0star,m49_subregion_lo,2,cum_co2_per_capita,0.011524219660478893
per_capita,M0star,m49_subregion_lo,2,abs_latitude,0.0008465144208280557
per_capita,M0star,m49_subregion_lo,2,elevation,3.974040591784222e-06
per_capita,M0star,m49_subregion_lo,2,continentality,3.806205817338151e-05
per_capita,M0star,m49_subregion_lo,2,population,0.003774018618343682
per_capita,M0star,m49_subregion_lo,2,station_density,-0.0014642665531945107
per_capita,M0star,m49_subregion_lo,2,climate_zone=B,0.010927069821241149
per_capita,M0star,m49_subregion_lo,2,climate_zone=C,-0.01607593132136679
per_capita,M0star,m49_subregion_lo,2,climate_zone=D,-0.0021747000263222815
per_capita,M0star,m49_subregion_lo,2,climate_zone=E,-0.08074065032326612
per_capita,M0star,m49_subregion_lo,2,hemisphere=S,-0.02957427418635443
per_capita,M0star,m49_subregion_lo,2,spatial_block=Asia,-0.0509763439134572
per_capita,M0star,m49_subregion_lo,2,spatial_block=Europe,-0.05246681748329223
per_capita,M0star,m49_subregion_lo,2,spatial_block=North America,-0.057799635728586214
per_capita,M0star,m49_subregion_lo,2,spatial_block=Oceania,-0.047334951639887636
per_capita,M0star,m49_subregion_lo,2,spatial_block=South America,-0.06259821906405283
per_capita,M0star,m49_subregion_lo,2,income_group=Low-income countries,-7.348598329267598e-05
per_capita,M0star,m49_subregion_lo,2,income_group=Lower-middle-income countries,-0.01089755326279583
per_capita,M0star,m49_subregion_lo,2,income_group=Upper-middle-income countries,-0.011706136201381029
per_capita,M0star,m49_subregion_lo,3,intercept,0.1549397546335848
per_capita,M0star,m49_subregion_lo,3,cum_co2_per_capita,0.010075860187852531
per_capita,M0star,m49_subregion_lo,3,abs_latitude,0.0009899952063140314
per_capita,M0star,m49_subregion_lo,3,elevation,3.7267793897915564e-07
per_capita,M0star,m49_subregion_lo,3,continentality,2.9448811566015166e-05
per_capita,M0star,m49_subregion_lo,3,population,0.004707084568128241
per_capita,M0star,m49_subregion_lo,3,station_density,-0.0015806419866411369
per_capita,M0star,m49_subregion_lo,3,climate_zone=B,0.00511024994685523
per_capita,M0star,m49_subregion_lo,3,climate_zone=C,-0.020581526201750196
per_capita,M0star,m49_subregion_lo,3,climate_zone=D,-0.0017374964511365195
per_capita,M0star,m49_subregion_lo,3,climate_zone=E,-0.08604664905748104
per_capita,M0star,m49_subregion_lo,3,hemisphere=S,-0.025842475124279722
per_capita,M0star,m49_subregion_lo,3,spatial_block=Asia,-0.05573164084601707
per_capita,M0star,m49_subregion_lo,3,spatial_block=Europe,-0.060672120230250794
per_capita,M0star,m49_subregion_lo,3,spatial_block=North America,-0.09129254779648027
per_capita,M0star,m49_subregion_lo,3,spatial_block=Oceania,-0.057532260981213064
per_capita,M0star,m49_subregion_lo,3,spatial_block=South America,-0.06320665786540759
per_capita,M0star,m49_subregion_lo,3,income_group=Low-income countries,-0.0033638576354191327
per_capita,M0star,m49_subregion_lo,3,income_group=Lower-middle-income countries,-0.016959924179848096
per_capita,M0star,m49_subregion_lo,3,income_group=Upper-middle-income countries,-0.018013078464154036
per_capita,M0star,m49_subregion_lo,4,intercept,0.15004031766753728
per_capita,M0star,m49_subregion_lo,4,cum_co2_per_capita,0.018450551021828607
per_capita,M0star,m49_subregion_lo,4,abs_latitude,0.0010698110840603606
per_capita,M0star,m49_subregion_lo,4,elevation,-3.1576119382907855e-06
per_capita,M0star,m49_subregion_lo,4,continentality,4.0382848590917174e-05
per_capita,M0star,m49_subregion_lo,4,population,0.0015767634061106869
per_capita,M0star,m49_subregion_lo,4,station_density,-0.001635449398962386
per_capita,M0star,m49_subregion_lo,4,climate_zone=B,0.008589820848522531
per_capita,M0star,m49_subregion_lo,4,climate_zone=C,-0.01757552738126274
per_capita,M0star,m49_subregion_lo,4,climate_zone=D,-0.0024324693299101058
per_capita,M0star,m49_subregion_lo,4,climate_zone=E,-0.0888781358006121
