weights,protocol,fit,n_train,n_test,training_boundary_ties,row_sums_exactly_one,logdet_sign_positive_on_grid,logdet_finite_on_grid,spectral_radius,min_real_eigenvalue,training_first_neighbour_km_median,training_eighth_neighbour_km_median,training_eighth_neighbour_km_max,structural_pass,failure,attachment_boundary_ties,attachment_first_km_min,attachment_eighth_km_max,attachment_weights_sum_one
station,buffer_centroid_1500km,IND,147,1,4,True,True,True,1.0000000000000038,-0.3007169024138129,397.931458964969,1404.141974273657,9182.273627364239,True,,0.0,1614.2572731520222,2530.4124008833496,True
station,buffer_centroid_1500km,IDN,149,1,4,True,True,True,1.0,-0.2989806743553236,400.2357841874469,1440.1773725834348,9453.81292451432,True,,0.0,1971.154562931003,3538.015521644883,True
station,buffer_centroid_1500km,IRN,138,1,0,True,True,True,1.0000000000000027,-0.28958114380266864,423.29616226352164,1446.61117555206,9182.273627364239,True,,0.0,1351.8236811366894,1918.5695690326,True
station,buffer_centroid_1500km,IRQ,137,1,0,True,True,True,1.0,-0.3072518749410017,473.61376765262736,1509.0042251001862,9182.273627364239,True,,0.0,1344.3820830201703,2076.4368177363467,True
station,buffer_centroid_1500km,ISR,138,1,0,True,True,True,1.0000000000000049,-0.2941836937393868,436.54167232813506,1519.6324338563804,9182.273627364239,True,,0.0,1443.4815523926802,1775.136831457392,True
station,buffer_centroid_1500km,JPN,149,1,4,True,True,True,1.0000000000000013,-0.30091398222679044,400.2357841874469,1440.1773725834348,9201.290397887928,True,,0.0,2022.2854703818234,4389.5069526897505,True
station,buffer_centroid_1500km,JOR,138,1,0,True,True,True,1.0000000000000049,-0.2941836937393868,436.54167232813506,1519.6324338563804,9182.273627364239,True,,0.0,1389.850398773924,1748.69010762277,True
station,buffer_centroid_1500km,KAZ,147,1,3,True,True,True,1.0000000000000009,-0.2996901546843749,423.1374906719694,1442.7061958958848,9182.273627364239,True,,0.0,1015.7617107783623,2535.0175934823455,True
station,buffer_centroid_1500km,LAO,146,1,4,True,True,True,0.9999999999999988,-0.3006249422237507,411.6866374297081,1402.8481640395871,9453.81292451432,True,,0.0,1513.915618822036,2704.803068801112,True
station,buffer_centroid_1500km,LBN,137,1,0,True,True,True,1.0000000000000007,-0.2941836937393856,449.6285108011963,1526.5473077214479,9182.273627364239,True,,0.0,1467.319536776835,1669.5560681002294,True
station,buffer_centroid_1500km,MYS,147,1,4,True,True,True,1.0,-0.30116370899102696,423.1374906719694,1404.141974273657,9787.284844042191,True,,0.0,1237.4438736718682,3373.911075098783,True
station,buffer_centroid_1500km,MNG,149,1,4,True,True,True,1.000000000000002,-0.2983277214926021,400.2357841874469,1440.1773725834348,9182.273627364239,True,,0.0,1837.0478104746458,3245.8056126518686,True
station,buffer_centroid_1500km,NPL,147,1,4,True,True,True,1.0000000000000038,-0.3007169024138129,397.931458964969,1404.141974273657,9182.273627364239,True,,0.0,1445.2804755107609,2610.3859478722616,True
station,buffer_centroid_1500km,OMN,145,1,4,True,True,True,1.000000000000001,-0.29274113712490624,423.4548338550739,1440.1773725834348,9182.273627364239,True,,0.0,1283.8708589496996,2410.853316688519,True
station,buffer_centroid_1500km,PAK,143,1,2,True,True,True,1.0000000000000029,-0.30936127598721624,397.931458964969,1404.141974273657,9182.273627364239,True,,1.0,1755.328132701826,2680.368231742026,True
station,buffer_centroid_1500km,PHL,149,1,4,True,True,True,1.0000000000000013,-0.299337374983497,400.2357841874469,1440.1773725834348,9453.81292451432,True,,0.0,1671.6325668651411,2827.452637587741,True
station,buffer_centroid_1500km,QAT,144,1,6,True,True,True,1.0000000000000044,-0.2927288375361848,423.29616226352164,1446.61117555206,9182.273627364239,True,,0.0,1668.6188783561108,1868.1751844714552,True
station,buffer_centroid_1500km,SAU,137,1,2,True,True,True,1.0000000000000022,-0.2910470699532649,449.6285108011963,1474.1299852322582,9182.273627364239,True,,0.0,1489.4795462801071,2147.02727394239,True
station,buffer_centroid_1500km,KOR,148,1,4,True,True,True,0.9999999999999983,-0.3000820909684881,399.083621576208,1422.1596734285458,9453.81292451432,True,,0.0,1103.706316076573,3647.8458420904076,True
station,buffer_centroid_1500km,LKA,150,1,4,True,True,True,1.0000000000000036,-0.2961569579262069,411.6866374297081,1441.1732751053446,9182.273627364239,True,,0.0,1614.2572731520222,2732.9212151487736,True
station,buffer_centroid_1500km,SYR,137,1,0,True,True,True,1.0000000000000007,-0.2941836937393856,449.6285108011963,1526.5473077214479,9182.273627364239,True,,0.0,1351.8236811366894,1702.1167388107365,True
station,buffer_centroid_1500km,TWN,148,1,4,True,True,True,1.0000000000000007,-0.29928822765087437,399.083621576208,1422.1596734285458,9453.81292451432,True,,0.0,1190.5864355143412,2800.98472093004,True
station,buffer_centroid_1500km,TJK,145,1,2,True,True,True,0.999999999999999,-0.30639797584339706,400.2357841874469,1440.1773725834348,9182.273627364239,True,,0.0,1729.0006915837118,2212.9315060623194,True
station,buffer_centroid_1500km,THA,146,1,4,True,True,True,0.9999999999999988,-0.3006249422237507,411.6866374297081,1402.8481640395871,9453.81292451432,True,,0.0,1237.4438736718682,2415.029436625784,True
station,buffer_centroid_1500km,TUR,131,1,0,True,True,True,1.0000000000000022,-0.2929416183637985,506.62454646134614,1536.731377746373,9182.273627364239,True,,0.0,1432.6895011166175,1760.8519843188933,True
station,buffer_centroid_1500km,TKM,141,1,0,True,True,True,1.0000000000000018,-0.3085854131562234,423.1374906719694,1440.1773725834348,9182.273627364239,True,,0.0,1562.2381241934052,2398.5118664262905,True
station,buffer_centroid_1500km,ARE,144,1,6,True,True,True,1.0000000000000044,-0.2927288375361848,423.29616226352164,1446.61117555206,9182.273627364239,True,,0.0,1636.1649674446112,2023.194150193204,True
station,buffer_centroid_1500km,UZB,143,1,3,True,True,True,1.0000000000000029,-0.3095962223121833,400.2357841874469,1404.141974273657,9182.273627364239,True,,0.0,1705.4849196855164,2303.9908539733033,True
station,buffer_centroid_1500km,VNM,145,1,4,True,True,True,1.0000000000000002,-0.3004453396433598,400.2357841874469,1401.5543538055174,9902.588146541837,True,,0.0,1671.6325668651411,2982.1692751048718,True
station,buffer_centroid_1500km,YEM,142,1,4,True,True,True,1.0000000000000009,-0.28850175782653537,411.6866374297081,1422.1596734285458,9182.273627364239,True,,0.0,1329.8869259575338,2392.2548453818426,True
station,buffer_centroid_1500km,ALB,128,1,2,True,True,True,1.000000000000001,-0.3045820015873656,507.127171667099,1550.0297938246072,9182.273627364239,True,,0.0,1051.230667728244,1635.251802629788,True
station,buffer_centroid_1500km,AUT,122,1,6,True,True,True,1.000000000000003,-0.31361244135966126,524.8529710419032,1668.1815777534598,9182.273627364239,True,,0.0,1181.5120048271804,1814.0448617613256,True
station,buffer_centroid_1500km,BLR,127,1,3,True,True,True,0.9999999999999998,-0.2967397853884652,520.2517358844642,1544.715897884541,9182.273627364239,True,,1.0,1458.7100489811246,1849.0790958509724,True
station,buffer_centroid_1500km,BEL,128,1,4,True,True,True,1.0000000000000024,-0.3003511161223786,521.744510313667,1567.4424545986724,9182.273627364239,True,,0.0,1139.8398381316993,1715.8590964250554,True
station,buffer_centroid_1500km,BIH,123,1,7,True,True,True,1.0000000000000053,-0.3141051867320483,516.8038862740605,1697.9254138715005,9182.273627364239,True,,0.0,1346.6758473915709,1843.2495481913131,True
station,buffer_centroid_1500km,BGR,124,1,0,True,True,True,1.0000000000000029,-0.3274552195577179,518.5278110792624,1698.7518922612908,9182.273627364239,True,,0.0,1389.850398773924,1735.77114679784,True
station,buffer_centroid_1500km,HRV,123,1,7,True,True,True,1.0000000000000053,-0.3141051867320483,516.8038862740605,1697.9254138715005,9182.273627364239,True,,0.0,1484.7770146760267,1779.4281742551366,True
station,buffer_centroid_1500km,CYP,132,1,0,True,True,True,1.0000000000000024,-0.2920542769426413,506.62454646134614,1536.6397783305852,9182.273627364239,True,,0.0,1582.9413585024888,1926.4661004218308,True
station,buffer_centroid_1500km,CZE,121,1,6,True,True,True,0.9999999999999991,-0.31287075446050455,531.7975890184466,1638.437741635419,9182.273627364239,True,,0.0,1298.6149048391012,2019.6384460505658,True
station,buffer_centroid_1500km,DNK,127,1,5,True,True,True,1.0000000000000033,-0.30291002548254486,520.2517358844642,1545.1347309028188,9182.273627364239,True,,0.0,1475.4526917589008,1822.7079574908894,True
station,buffer_centroid_1500km,EST,133,1,4,True,True,True,1.0000000000000007,-0.30664646408130153,506.62454646134614,1512.7175599913132,9182.273627364239,True,,0.0,1613.3802680514825,1821.2879752390866,True
station,buffer_centroid_1500km,FIN,142,1,4,True,True,True,1.000000000000002,-0.3017982364600775,461.62113922691185,1479.183174792941,9182.273627364239,True,,0.0,1379.3476997867763,1637.5090205063675,True
station,buffer_centroid_1500km,FRA,129,1,4,True,True,True,1.000000000000001,-0.3008194937148559,507.62979687285184,1545.1347309028188,9182.273627364239,True,,0.0,1288.7064464121588,1691.5683843424022,True
station,buffer_centroid_1500km,DEU,121,1,3,True,True,True,1.0000000000000004,-0.29518433953231826,531.7975890184466,1615.9393405722476,9182.273627364239,True,,0.0,1511.8706260324325,2203.5147474747346,True
station,buffer_centroid_1500km,GRC,125,1,2,True,True,True,1.0000000000000007,-0.30620182436959686,507.91425098936503,1563.616233395281,9182.273627364239,True,,0.0,1568.6550434361038,1852.7479865175196,True
station,buffer_centroid_1500km,HUN,123,1,7,True,True,True,1.000000000000001,-0.314818397321694,520.2517358844642,1697.9254138715005,9182.273627364239,True,,0.0,1320.834585155208,1780.637910678023,True
station,buffer_centroid_1500km,ISL,147,1,4,True,True,True,1.0000000000000038,-0.2982455634648112,423.1374906719694,1442.7061958958848,9182.273627364239,True,,0.0,1965.4357505161627,2509.1523255662887,True
station,buffer_centroid_1500km,IRL,142,1,4,True,True,True,1.0000000000000027,-0.2988578979137972,477.0156732073432,1479.183174792941,9182.273627364239,True,,0.0,1248.8964584649625,1795.1455432962975,True
station,buffer_centroid_1500km,ITA,127,1,6,True,True,True,1.0000000000000002,-0.3117595132557722,516.8038862740605,1552.6922359008197,9182.273627364239,True,,0.0,1153.699662377113,1735.8490922704648,True
station,buffer_centroid_1500km,LVA,128,1,4,True,True,True,1.0000000000000022,-0.2982484997205539,518.5278110792624,1540.933054324596,9182.273627364239,True,,0.0,1468.750713073169,1840.5891418230174,True
station,buffer_centroid_1500km,LTU,125,1,3,True,True,True,1.0000000000000013,-0.2982958401128914,523.2372847428696,1552.6922359008197,9182.273627364239,True,,0.0,1433.6550988178446,1996.1788315027125,True
station,buffer_centroid_1500km,MKD,127,1,2,True,True,True,1.0000000000000009,-0.30454239699213626,507.62979687285184,1570.7301825630022,9182.273627364239,True,,0.0,1293.0126526877368,1611.7687377718082,True
station,buffer_centroid_1500km,MDA,125,1,0,True,True,True,1.0000000000000013,-0.3134716025771172,520.2517358844642,1563.616233395281,9182.273627364239,True,,0.0,1451.891043232325,1702.564714178384,True
station,buffer_centroid_1500km,MNE,123,1,2,True,True,True,0.9999999999999999,-0.30534279501010414,516.8038862740605,1705.410345466563,9182.273627364239,True,,0.0,1233.1496345236558,1775.136831457392,True
station,buffer_centroid_1500km,NLD,127,1,5,True,True,True,0.9999999999999989,-0.298745273819414,520.2517358844642,1571.2686758020639,9182.273627364239,True,,0.0,1476.2203780005316,1741.5878408368735,True
station,buffer_centroid_1500km,NOR,138,1,4,True,True,True,1.0000000000000038,-0.3017044083007202,483.63769231081955,1486.8579553168654,9182.273627364239,True,,0.0,1139.8398381316993,1697.1804940764198,True
station,buffer_centroid_1500km,POL,121,1,3,True,True,True,1.000000000000001,-0.29868225983819596,523.4517807922296,1615.9393405722476,9182.273627364239,True,,0.0,1394.1138764685847,2212.8939507237906,True
station,buffer_centroid_1500km,PRT,147,1,4,True,True,True,1.0000000000000022,-0.2977717361638923,428.45829769723264,1446.61117555206,9182.273627364239,True,,0.0,1179.6344541122817,1752.9982285728083,True
station,buffer_centroid_1500km,ROU,125,1,2,True,True,True,1.0000000000000022,-0.30509917016188515,520.2517358844642,1571.2686758020639,9182.273627364239,True,,0.0,1517.684009486537,1655.7785126863496,True
station,buffer_centroid_1500km,RUS,150,1,4,True,True,True,1.0000000000000009,-0.3023303557195799,411.6866374297081,1441.1732751053446,9182.273627364239,True,,0.0,1015.7617107783623,1803.1129945319599,True
station,buffer_centroid_1500km,SRB,121,1,3,True,True,True,0.9999999999999991,-0.3067920141831793,520.2517358844642,1705.410345466563,9182.273627364239,True,,0.0,1376.7097180680514,1772.0780990205828,True
station,buffer_centroid_1500km,SVK,122,1,6,True,True,True,0.9999999999999989,-0.314145642051913,524.8529710419032,1668.1815777534598,9182.273627364239,True,,0.0,1508.1265377181403,1977.8768126083235,True
station,buffer_centroid_1500km,SVN,123,1,7,True,True,True,1.0000000000000053,-0.3141051867320483,516.8038862740605,1697.9254138715005,9182.273627364239,True,,0.0,1429.4374518292598,1717.4762825375558,True
station,buffer_centroid_1500km,ESP,142,1,4,True,True,True,1.0000000000000004,-0.29765919658570955,425.9565657761533,1463.6122945463862,9182.273627364239,True,,0.0,1468.8187382151777,1843.2495481913131,True
station,buffer_centroid_1500km,SWE,136,1,4,True,True,True,1.0000000000000016,-0.30149621171859875,506.62454646134614,1510.1066285503155,9182.273627364239,True,,0.0,1181.5120048271804,1546.0213585047134,True
station,buffer_centroid_1500km,CHE,125,1,3,True,True,True,1.0000000000000013,-0.2923583417678481,520.2517358844642,1615.9393405722476,9182.273627364239,True,,0.0,1324.322579561546,1670.9273807182449,True
station,buffer_centroid_1500km,UKR,127,1,0,True,True,True,1.0000000000000047,-0.31998017441755455,520.2517358844642,1562.2381241934052,9182.273627364239,True,,0.0,1490.407423295375,1646.3908996916382,True
station,buffer_centroid_1500km,GBR,138,1,4,True,True,True,1.0000000000000009,-0.2989589871346372,477.0156732073432,1502.7782278860298,9182.273627364239,True,,0.0,1394.1138764685847,1642.4439309634315,True
station,buffer_centroid_1500km,BHS,145,1,4,True,True,True,0.9999999999999952,-0.2977881422885998,449.6285108011963,1446.61117555206,9182.273627364239,True,,0.0,1674.5762782970282,2313.9489881576023,True
station,buffer_centroid_1500km,CAN,150,1,4,True,True,True,1.000000000000003,-0.29778814228860034,411.6866374297081,1441.1732751053446,9182.273627364239,True,,0.0,1315.1336399201512,3547.9766043655213,True
station,buffer_centroid_1500km,CRI,141,1,4,True,True,True,1.0000000000000007,-0.29778814228860284,449.6285108011963,1442.1691776272546,9182.273627364239,True,,0.0,1571.2686758020639,3277.195037289568,True
station,buffer_centroid_1500km,CUB,140,1,4,True,True,True,1.000000000000002,-0.29778814228860384,481.73825212109796,1441.1732751053446,9182.273627364239,True,,0.0,1697.9392596203238,3526.9010955984777,True
station,buffer_centroid_1500km,DOM,145,1,4,True,True,True,0.9999999999999998,-0.2977881422885999,428.45829769723264,1446.61117555206,9182.273627364239,True,,0.0,1535.0916018024352,2281.416935984448,True
station,buffer_centroid_1500km,SLV,143,1,4,True,True,True,1.0000000000000024,-0.29778814228859973,480.41757876205895,1442.7061958958848,9182.273627364239,True,,0.0,1509.0042251001862,2685.1352656849276,True
station,buffer_centroid_1500km,GTM,143,1,4,True,True,True,1.0000000000000024,-0.29778814228859973,480.41757876205895,1442.7061958958848,9182.273627364239,True,,0.0,1304.009581041404,2617.143325381927,True
station,buffer_centroid_1500km,HTI,142,1,4,True,True,True,1.0000000000000018,-0.2977881422886017,465.0230447816276,1442.4376867615697,9182.273627364239,True,,0.0,1426.952447710918,3193.425208202765,True
station,buffer_centroid_1500km,HND,141,1,4,True,True,True,1.0000000000000002,-0.29778814228860184,483.058925480137,1442.1691776272546,9182.273627364239,True,,0.0,1634.1031840206022,3547.9766043655213,True
station,buffer_centroid_1500km,JAM,140,1,4,True,True,True,1.000000000000002,-0.29778814228860384,481.73825212109796,1441.1732751053446,9182.273627364239,True,,0.0,1371.9677980124854,3378.0053298791086,True
station,buffer_centroid_1500km,MEX,150,1,4,True,True,True,1.0000000000000036,-0.29778814228860007,411.6866374297081,1441.1732751053446,9182.273627364239,True,,0.0,1304.009581041404,2345.956374204481,True
station,buffer_centroid_1500km,NIC,142,1,4,True,True,True,0.9999999999999999,-0.2977881422885996,484.9583656698586,1442.4376867615697,9182.273627364239,True,,0.0,1401.5543538055174,2976.378680548231,True
station,buffer_centroid_1500km,PAN,140,1,4,True,True,True,0.9999999999999986,-0.2977881422886037,481.73825212109796,1441.1732751053446,9182.273627364239,True,,0.0,1431.386966309948,3576.400213360047,True
station,buffer_centroid_1500km,USA,150,1,4,True,True,True,0.9999999999999978,-0.29778814228860034,411.6866374297081,1441.1732751053446,9182.273627364239,True,,0.0,1315.1336399201512,2914.1781077790056,True
