weights,protocol,fit,role,iso3,neighbours
station,primary_loco,DZA,training,URY,ARG|PRY|CHL|BOL|BRA|PER|ECU|SUR
station,primary_loco,DZA,training,VEN,COL|DOM|HTI|JAM|PAN|SUR|CUB|CRI
station,primary_loco,DZA,held_out,DZA,PRT|CHE|HRV|ALB|SVN|BIH|MNE|AUT
station,primary_loco,AGO,training,DZA,TUN|ESP|MAR|ITA|PRT|LBY|FRA|CHE
station,primary_loco,AGO,training,BEN,TGO|GHA|NGA|BFA|NER|CIV|GNQ|MLI
station,primary_loco,AGO,training,BFA,MLI|TGO|CIV|GHA|BEN|GIN|LBR|NER
station,primary_loco,AGO,training,BDI,RWA|TZA|UGA|KEN|MWI|CAF|SDN|ETH
station,primary_loco,AGO,training,CMR,GNQ|NGA|TCD|CAF|NER|BEN|TGO|GHA
station,primary_loco,AGO,training,CAF,TCD|CMR|GNQ|NGA|RWA|BDI|UGA|NER
station,primary_loco,AGO,training,TCD,CAF|CMR|GNQ|NGA|NER|BEN|SDN|TGO
station,primary_loco,AGO,training,CIV,GHA|LBR|BFA|GIN|MLI|TGO|SLE|BEN
station,primary_loco,AGO,training,DJI,YEM|ETH|ERI|SOM|SDN|SAU|OMN|UGA
station,primary_loco,AGO,training,EGY,ISR|JOR|CYP|LBN|SYR|TUR|GRC|SAU
station,primary_loco,AGO,training,GNQ,CMR|NGA|CAF|BEN|TCD|TGO|GHA|NER
station,primary_loco,AGO,training,ERI,DJI|YEM|ETH|SDN|SAU|SOM|OMN|UGA
station,primary_loco,AGO,training,ETH,DJI|ERI|SDN|YEM|SOM|UGA|KEN|SAU
station,primary_loco,AGO,training,GHA,TGO|BEN|CIV|BFA|NGA|MLI|LBR|NER
station,primary_loco,AGO,training,GIN,SLE|LBR|GNB|MLI|CIV|SEN|BFA|MRT
station,primary_loco,AGO,training,GNB,SEN|SLE|GIN|LBR|MRT|MLI|CIV|BFA
station,primary_loco,AGO,training,KEN,UGA|TZA|RWA|BDI|SOM|ETH|MWI|SDN
station,primary_loco,AGO,training,LSO,ZAF|SWZ|MOZ|MWI|MDG|TZA|BDI|RWA
station,primary_loco,AGO,training,LBR,GIN|SLE|CIV|GNB|MLI|BFA|SEN|GHA
station,primary_loco,AGO,training,LBY,TUN|GRC|ALB|MNE|DZA|ITA|MKD|BIH
station,primary_loco,AGO,training,MDG,MOZ|MWI|SWZ|TZA|ZAF|LSO|KEN|BDI
station,primary_loco,AGO,training,MWI,MOZ|TZA|BDI|SWZ|MDG|RWA|KEN|ZAF
station,primary_loco,AGO,training,MLI,BFA|GIN|CIV|LBR|SLE|TGO|GHA|GNB
station,primary_loco,AGO,training,MRT,SEN|GNB|SLE|GIN|MLI|LBR|BFA|CIV
station,primary_loco,AGO,training,MAR,ESP|PRT|DZA|TUN|FRA|CHE|MRT|ITA
station,primary_loco,AGO,training,MOZ,MWI|SWZ|MDG|ZAF|LSO|TZA|BDI|RWA
station,primary_loco,AGO,training,NER,NGA|BEN|TGO|CMR|BFA|GHA|GNQ|TCD
station,primary_loco,AGO,training,NGA,BEN|CMR|GNQ|NER|TGO|GHA|BFA|TCD
station,primary_loco,AGO,training,RWA,BDI|UGA|TZA|KEN|CAF|MWI|SDN|ETH
station,primary_loco,AGO,training,SEN,GNB|MRT|SLE|GIN|LBR|MLI|CIV|BFA
station,primary_loco,AGO,training,SLE,GIN|LBR|GNB|CIV|MLI|SEN|BFA|MRT
station,primary_loco,AGO,training,SOM,ETH|DJI|YEM|KEN|UGA|ERI|TZA|SDN
station,primary_loco,AGO,training,ZAF,LSO|SWZ|MOZ|MWI|MDG|TZA|BDI|RWA
station,primary_loco,AGO,training,SDN,ETH|ERI|DJI|UGA|YEM|KEN|SOM|SAU
station,primary_loco,AGO,training,SWZ,ZAF|LSO|MOZ|MWI|MDG|TZA|BDI|RWA
station,primary_loco,AGO,training,TZA,KEN|BDI|RWA|UGA|MWI|SOM|MOZ|ETH
station,primary_loco,AGO,training,TGO,BEN|GHA|BFA|NGA|CIV|NER|MLI|GNQ
station,primary_loco,AGO,training,TUN,DZA|LBY|ITA|ALB|MNE|BIH|HRV|SVN
station,primary_loco,AGO,training,UGA,KEN|RWA|BDI|TZA|ETH|SDN|SOM|DJI
station,primary_loco,AGO,training,AFG,PAK|TJK|UZB|TKM|IRN|ARE|KAZ|IND
station,primary_loco,AGO,training,ARM,GEO|AZE|IRQ|IRN|TUR|SYR|LBN|JOR
station,primary_loco,AGO,training,AZE,ARM|GEO|IRQ|IRN|TKM|SYR|TUR|LBN
station,primary_loco,AGO,training,BGD,NPL|MMR|IND|LAO|THA|PAK|LKA|VNM
station,primary_loco,AGO,training,MMR,THA|LAO|BGD|KHM|VNM|NPL|IND|MYS
station,primary_loco,AGO,training,KHM,VNM|THA|LAO|MYS|MMR|PHL|IDN|BGD
station,primary_loco,AGO,training,CHN,KOR|TWN|MNG|LAO|JPN|VNM|PHL|MMR
station,primary_loco,AGO,training,GEO,ARM|AZE|IRQ|IRN|TUR|SYR|LBN|JOR
station,primary_loco,AGO,training,IND,NPL|BGD|PAK|LKA|AFG|MMR|TJK|UZB
station,primary_loco,AGO,training,IDN,MYS|KHM|VNM|THA|PHL|LAO|MMR|LKA
station,primary_loco,AGO,training,IRN,IRQ|AZE|ARM|GEO|TKM|QAT|ARE|SYR
station,primary_loco,AGO,training,IRQ,ARM|GEO|IRN|SYR|AZE|LBN|JOR|ISR
station,primary_loco,AGO,training,ISR,JOR|LBN|SYR|CYP|EGY|TUR|IRQ|GRC
station,primary_loco,AGO,training,JPN,KOR|TWN|CHN|MNG|PHL|VNM|LAO|KHM
station,primary_loco,AGO,training,JOR,ISR|LBN|SYR|CYP|EGY|TUR|IRQ|GRC
station,primary_loco,AGO,training,KAZ,UZB|TJK|RUS|TKM|AFG|AZE|PAK|ARM
station,primary_loco,AGO,training,LAO,THA|VNM|MMR|KHM|BGD|MYS|TWN|NPL
station,primary_loco,AGO,training,LBN,JOR|SYR|CYP|ISR|TUR|EGY|IRQ|GRC
station,primary_loco,AGO,training,MYS,KHM|IDN|VNM|THA|LAO|MMR|PHL|LKA
station,primary_loco,AGO,training,MNG,CHN|KOR|JPN|TWN|KAZ|NPL|BGD|TJK
station,primary_loco,AGO,training,NPL,BGD|IND|PAK|MMR|AFG|TJK|LAO|UZB
station,primary_loco,AGO,training,OMN,ARE|QAT|YEM|DJI|SAU|ERI|SOM|ETH
station,primary_loco,AGO,training,PAK,AFG|TJK|UZB|IND|NPL|TKM|ARE|BGD
station,primary_loco,AGO,training,PHL,TWN|VNM|KHM|MYS|LAO|THA|IDN|CHN
station,primary_loco,AGO,training,QAT,ARE|OMN|SAU|IRN|IRQ|YEM|ERI|DJI
station,primary_loco,AGO,training,SAU,ERI|QAT|YEM|DJI|ISR|EGY|JOR|ARE
station,primary_loco,AGO,training,KOR,JPN|CHN|TWN|MNG|PHL|LAO|VNM|KHM
station,primary_loco,AGO,training,LKA,IND|BGD|MMR|NPL|THA|PAK|LAO|KHM
station,primary_loco,AGO,training,SYR,LBN|JOR|CYP|ISR|TUR|IRQ|EGY|ARM
station,primary_loco,AGO,training,TWN,CHN|PHL|KOR|VNM|LAO|JPN|KHM|THA
station,primary_loco,AGO,training,TJK,UZB|AFG|TKM|KAZ|PAK|AZE|IRN|RUS
station,primary_loco,AGO,training,THA,KHM|LAO|VNM|MMR|MYS|BGD|NPL|LKA
station,primary_loco,AGO,training,TUR,CYP|SYR|LBN|JOR|ISR|BGR|GRC|ARM
station,primary_loco,AGO,training,TKM,UZB|TJK|AFG|AZE|IRN|KAZ|PAK|ARM
station,primary_loco,AGO,training,ARE,QAT|OMN|IRN|SAU|IRQ|AFG|YEM|TKM
station,primary_loco,AGO,training,UZB,TJK|TKM|AFG|KAZ|PAK|AZE|IRN|RUS
station,primary_loco,AGO,training,VNM,KHM|LAO|THA|MYS|MMR|PHL|TWN|BGD
station,primary_loco,AGO,training,YEM,DJI|ERI|ETH|OMN|SAU|SOM|SDN|QAT
station,primary_loco,AGO,training,ALB,MNE|MKD|SRB|BIH|GRC|HRV|ITA|BGR
station,primary_loco,AGO,training,AUT,SVN|CZE|HRV|SVK|HUN|DEU|POL|CHE
station,primary_loco,AGO,training,BLR,LTU|LVA|UKR|POL|MDA|EST|SVK|ROU
station,primary_loco,AGO,training,BEL,NLD|DEU|FRA|GBR|CHE|DNK|AUT|IRL
station,primary_loco,AGO,training,BIH,MNE|SRB|HRV|SVN|ALB|MKD|HUN|ITA
station,primary_loco,AGO,training,BGR,ROU|MKD|SRB|MNE|MDA|GRC|ALB|HUN
station,primary_loco,AGO,training,HRV,SVN|BIH|AUT|ITA|HUN|MNE|SRB|SVK
station,primary_loco,AGO,training,CYP,LBN|JOR|SYR|ISR|TUR|EGY|GRC|IRQ
station,primary_loco,AGO,training,CZE,POL|AUT|SVK|HUN|SVN|DEU|HRV|BIH
station,primary_loco,AGO,training,DNK,SWE|NOR|NLD|DEU|POL|BEL|LTU|CZE
station,primary_loco,AGO,training,EST,LVA|FIN|LTU|SWE|BLR|POL|DNK|NOR
station,primary_loco,AGO,training,FIN,EST|SWE|LVA|LTU|NOR|DNK|BLR|POL
station,primary_loco,AGO,training,FRA,CHE|BEL|DEU|NLD|GBR|ITA|AUT|SVN
station,primary_loco,AGO,training,DEU,NLD|BEL|CHE|AUT|CZE|DNK|FRA|POL
station,primary_loco,AGO,training,GRC,ALB|MKD|BGR|MNE|SRB|BIH|TUR|ROU
station,primary_loco,AGO,training,HUN,SVK|BIH|SRB|SVN|HRV|CZE|AUT|ROU
station,primary_loco,AGO,training,ISL,NOR|IRL|GBR|DNK|SWE|NLD|BEL|FIN
station,primary_loco,AGO,training,IRL,GBR|BEL|NLD|FRA|DEU|DNK|NOR|CHE
station,primary_loco,AGO,training,ITA,HRV|SVN|BIH|CHE|AUT|MNE|ALB|SRB
station,primary_loco,AGO,training,LVA,LTU|EST|BLR|FIN|SWE|POL|DNK|CZE
station,primary_loco,AGO,training,LTU,LVA|EST|BLR|POL|SWE|FIN|CZE|DNK
station,primary_loco,AGO,training,MKD,SRB|MNE|ALB|BGR|BIH|ROU|HUN|GRC
station,primary_loco,AGO,training,MDA,UKR|ROU|BGR|BLR|SVK|HUN|SRB|MKD
station,primary_loco,AGO,training,MNE,SRB|MKD|ALB|BIH|HRV|HUN|SVN|BGR
station,primary_loco,AGO,training,NLD,BEL|DEU|GBR|DNK|CHE|FRA|AUT|CZE
station,primary_loco,AGO,training,NOR,SWE|DNK|FIN|NLD|GBR|EST|LTU|DEU
station,primary_loco,AGO,training,POL,CZE|SVK|HUN|AUT|LTU|BLR|LVA|DEU
station,primary_loco,AGO,training,PRT,ESP|MAR|DZA|FRA|IRL|CHE|GBR|BEL
station,primary_loco,AGO,training,ROU,MDA|BGR|SRB|HUN|MKD|SVK|UKR|MNE
station,primary_loco,AGO,training,RUS,KAZ|AZE|TKM|ARM|GEO|UZB|TJK|UKR
station,primary_loco,AGO,training,SRB,MKD|MNE|BIH|ALB|HUN|BGR|ROU|HRV
station,primary_loco,AGO,training,SVK,HUN|CZE|POL|AUT|SVN|ROU|HRV|BIH
station,primary_loco,AGO,training,SVN,HRV|AUT|BIH|ITA|HUN|SVK|CZE|MNE
station,primary_loco,AGO,training,ESP,PRT|MAR|DZA|FRA|CHE|TUN|BEL|ITA
station,primary_loco,AGO,training,SWE,DNK|NOR|FIN|LTU|EST|LVA|POL|NLD
station,primary_loco,AGO,training,CHE,FRA|DEU|BEL|AUT|ITA|SVN|NLD|HRV
station,primary_loco,AGO,training,UKR,MDA|BLR|ROU|BGR|SVK|HUN|LVA|LTU
station,primary_loco,AGO,training,GBR,IRL|BEL|NLD|FRA|DEU|DNK|CHE|NOR
station,primary_loco,AGO,training,BHS,CUB|JAM|HTI|DOM|HND|NIC|GTM|CRI
station,primary_loco,AGO,training,CAN,USA|BHS|MEX|CUB|JAM|HTI|GTM|HND
station,primary_loco,AGO,training,CRI,NIC|PAN|HND|SLV|GTM|COL|JAM|CUB
station,primary_loco,AGO,training,CUB,JAM|BHS|HTI|DOM|HND|NIC|CRI|PAN
station,primary_loco,AGO,training,DOM,HTI|JAM|CUB|VEN|BHS|COL|PAN|CRI
station,primary_loco,AGO,training,SLV,GTM|HND|NIC|CRI|PAN|CUB|JAM|MEX
station,primary_loco,AGO,training,GTM,SLV|HND|NIC|CRI|MEX|PAN|CUB|JAM
station,primary_loco,AGO,training,HTI,DOM|JAM|CUB|BHS|VEN|PAN|COL|CRI
station,primary_loco,AGO,training,HND,SLV|NIC|GTM|CRI|PAN|CUB|JAM|BHS
station,primary_loco,AGO,training,JAM,CUB|HTI|BHS|DOM|PAN|HND|CRI|NIC
station,primary_loco,AGO,training,MEX,GTM|SLV|USA|HND|NIC|CRI|CUB|BHS
station,primary_loco,AGO,training,NIC,CRI|HND|SLV|GTM|PAN|JAM|CUB|COL
station,primary_loco,AGO,training,PAN,CRI|COL|NIC|HND|JAM|SLV|ECU|GTM
station,primary_loco,AGO,training,USA,CAN|MEX|BHS|GTM|CUB|HND|SLV|JAM
station,primary_loco,AGO,training,AUS,PNG|NZL|IDN|PHL|MYS|KHM|VNM|TWN
station,primary_loco,AGO,training,NZL,AUS|PNG|IDN|PHL|MYS|TWN|KHM|JPN
station,primary_loco,AGO,training,PNG,AUS|PHL|IDN|NZL|TWN|MYS|JPN|VNM
station,primary_loco,AGO,training,ARG,URY|CHL|PRY|BOL|BRA|PER|ECU|SUR
station,primary_loco,AGO,training,BOL,PRY|PER|ARG|CHL|URY|BRA|ECU|COL
station,primary_loco,AGO,training,BRA,PRY|URY|BOL|ARG|SUR|CHL|PER|VEN
station,primary_loco,AGO,training,CHL,ARG|URY|PRY|BOL|PER|BRA|ECU|COL
station,primary_loco,AGO,training,COL,PAN|VEN|ECU|CRI|JAM|NIC|HTI|DOM
station,primary_loco,AGO,training,ECU,COL|PER|PAN|CRI|NIC|VEN|HND|SLV
station,primary_loco,AGO,training,PRY,URY|ARG|BOL|BRA|CHL|PER|SUR|ECU
station,primary_loco,AGO,training,PER,ECU|BOL|COL|PAN|VEN|CRI|PRY|CHL
station,primary_loco,AGO,training,SUR,VEN|DOM|COL|HTI|JAM|PAN|ECU|BRA
station,primary_loco,AGO,training,URY,ARG|PRY|CHL|BOL|BRA|PER|ECU|SUR
station,primary_loco,AGO,training,VEN,COL|DOM|HTI|JAM|PAN|SUR|CUB|CRI
station,primary_loco,AGO,held_out,AGO,GNQ|CAF|BDI|RWA|CMR|ZAF|MWI|TCD
station,primary_loco,BEN,training,DZA,TUN|ESP|MAR|ITA|PRT|LBY|FRA|CHE
station,primary_loco,BEN,training,AGO,COG|NAM|COD|ZMB|GAB|GNQ|ZWE|CAF
station,primary_loco,BEN,training,BWA,ZAF|LSO|SWZ|ZWE|NAM|MOZ|ZMB|MWI
station,primary_loco,BEN,training,BDI,RWA|TZA|COD|UGA|KEN|ZMB|MWI|CAF
station,primary_loco,BEN,training,CMR,GNQ|TCD|GAB|CAF|COG|COD|AGO|RWA
station,primary_loco,BEN,training,CAF,TCD|CMR|COG|GNQ|COD|GAB|RWA|BDI
station,primary_loco,BEN,training,TCD,CAF|CMR|GNQ|GAB|COG|COD|SDN|RWA
station,primary_loco,BEN,training,COG,GAB|COD|AGO|CAF|GNQ|CMR|TCD|BDI
station,primary_loco,BEN,training,COD,BDI|RWA|COG|CAF|ZMB|UGA|AGO|TZA
station,primary_loco,BEN,training,DJI,YEM|ETH|ERI|SOM|SDN|SAU|OMN|UGA
station,primary_loco,BEN,training,EGY,ISR|JOR|CYP|LBN|SYR|TUR|GRC|SAU
station,primary_loco,BEN,training,GNQ,GAB|CMR|CAF|COG|TCD|COD|AGO|LBR
station,primary_loco,BEN,training,ERI,DJI|YEM|ETH|SDN|SAU|SOM|OMN|UGA
station,primary_loco,BEN,training,ETH,DJI|ERI|SDN|YEM|SOM|UGA|KEN|SAU
station,primary_loco,BEN,training,GAB,GNQ|CMR|COG|CAF|TCD|AGO|COD|LBR
station,primary_loco,BEN,training,GIN,SLE|LBR|GNB|SEN|MRT|GNQ|GAB|CMR
station,primary_loco,BEN,training,GNB,SEN|SLE|GIN|LBR|MRT|MAR|GNQ|GAB
station,primary_loco,BEN,training,KEN,UGA|TZA|RWA|BDI|SOM|ETH|MWI|COD
station,primary_loco,BEN,training,LSO,ZAF|BWA|SWZ|ZWE|NAM|MOZ|ZMB|MWI
station,primary_loco,BEN,training,LBR,GIN|SLE|GNB|SEN|MRT|GNQ|GAB|CMR
station,primary_loco,BEN,training,LBY,TUN|GRC|ALB|MNE|DZA|ITA|MKD|BIH
station,primary_loco,BEN,training,MDG,MOZ|MWI|SWZ|ZWE|TZA|ZMB|BWA|ZAF
station,primary_loco,BEN,training,MWI,MOZ|ZWE|ZMB|TZA|BDI|SWZ|MDG|BWA
station,primary_loco,BEN,training,MRT,SEN|GNB|SLE|GIN|LBR|MAR|PRT|ESP
station,primary_loco,BEN,training,MAR,ESP|PRT|DZA|TUN|FRA|CHE|MRT|ITA
station,primary_loco,BEN,training,MOZ,MWI|ZWE|SWZ|ZMB|BWA|MDG|ZAF|LSO
station,primary_loco,BEN,training,NAM,BWA|ZAF|AGO|LSO|ZWE|ZMB|SWZ|MOZ
station,primary_loco,BEN,training,RWA,BDI|UGA|TZA|COD|KEN|ZMB|CAF|MWI
station,primary_loco,BEN,training,SEN,GNB|MRT|SLE|GIN|LBR|MAR|PRT|DZA
station,primary_loco,BEN,training,SLE,GIN|LBR|GNB|SEN|MRT|GNQ|GAB|CMR
station,primary_loco,BEN,training,SOM,ETH|DJI|YEM|KEN|UGA|ERI|TZA|SDN
station,primary_loco,BEN,training,ZAF,LSO|BWA|SWZ|ZWE|NAM|MOZ|ZMB|MWI
station,primary_loco,BEN,training,SDN,ETH|ERI|DJI|UGA|YEM|KEN|SOM|SAU
station,primary_loco,BEN,training,SWZ,ZAF|LSO|BWA|MOZ|ZWE|MWI|ZMB|NAM
station,primary_loco,BEN,training,TZA,KEN|BDI|RWA|UGA|MWI|ZMB|COD|SOM
station,primary_loco,BEN,training,TUN,DZA|LBY|ITA|ALB|MNE|BIH|HRV|SVN
station,primary_loco,BEN,training,UGA,KEN|RWA|BDI|TZA|ETH|SDN|SOM|COD
station,primary_loco,BEN,training,ZMB,ZWE|MWI|MOZ|BDI|TZA|COD|BWA|RWA
station,primary_loco,BEN,training,ZWE,MOZ|ZMB|MWI|BWA|SWZ|ZAF|LSO|NAM
station,primary_loco,BEN,training,AFG,PAK|TJK|UZB|TKM|IRN|ARE|KAZ|IND
station,primary_loco,BEN,training,ARM,GEO|AZE|IRQ|IRN|TUR|SYR|LBN|JOR
station,primary_loco,BEN,training,AZE,ARM|GEO|IRQ|IRN|TKM|SYR|TUR|LBN
station,primary_loco,BEN,training,BGD,NPL|MMR|IND|LAO|THA|PAK|LKA|VNM
station,primary_loco,BEN,training,MMR,THA|LAO|BGD|KHM|VNM|NPL|IND|MYS
station,primary_loco,BEN,training,KHM,VNM|THA|LAO|MYS|MMR|PHL|IDN|BGD
station,primary_loco,BEN,training,CHN,KOR|TWN|MNG|LAO|JPN|VNM|PHL|MMR
station,primary_loco,BEN,training,GEO,ARM|AZE|IRQ|IRN|TUR|SYR|LBN|JOR
station,primary_loco,BEN,training,IND,NPL|BGD|PAK|LKA|AFG|MMR|TJK|UZB
station,primary_loco,BEN,training,IDN,MYS|KHM|VNM|THA|PHL|LAO|MMR|LKA
station,primary_loco,BEN,training,IRN,IRQ|AZE|ARM|GEO|TKM|QAT|ARE|SYR
station,primary_loco,BEN,training,IRQ,ARM|GEO|IRN|SYR|AZE|LBN|JOR|ISR
station,primary_loco,BEN,training,ISR,JOR|LBN|SYR|CYP|EGY|TUR|IRQ|GRC
station,primary_loco,BEN,training,JPN,KOR|TWN|CHN|MNG|PHL|VNM|LAO|KHM
station,primary_loco,BEN,training,JOR,ISR|LBN|SYR|CYP|EGY|TUR|IRQ|GRC
station,primary_loco,BEN,training,KAZ,UZB|TJK|RUS|TKM|AFG|AZE|PAK|ARM
station,primary_loco,BEN,training,LAO,THA|VNM|MMR|KHM|BGD|MYS|TWN|NPL
station,primary_loco,BEN,training,LBN,JOR|SYR|CYP|ISR|TUR|EGY|IRQ|GRC
station,primary_loco,BEN,training,MYS,KHM|IDN|VNM|THA|LAO|MMR|PHL|LKA
station,primary_loco,BEN,training,MNG,CHN|KOR|JPN|TWN|KAZ|NPL|BGD|TJK
station,primary_loco,BEN,training,NPL,BGD|IND|PAK|MMR|AFG|TJK|LAO|UZB
station,primary_loco,BEN,training,OMN,ARE|QAT|YEM|DJI|SAU|ERI|SOM|ETH
station,primary_loco,BEN,training,PAK,AFG|TJK|UZB|IND|NPL|TKM|ARE|BGD
station,primary_loco,BEN,training,PHL,TWN|VNM|KHM|MYS|LAO|THA|IDN|CHN
station,primary_loco,BEN,training,QAT,ARE|OMN|SAU|IRN|IRQ|YEM|ERI|DJI
station,primary_loco,BEN,training,SAU,ERI|QAT|YEM|DJI|ISR|EGY|JOR|ARE
station,primary_loco,BEN,training,KOR,JPN|CHN|TWN|MNG|PHL|LAO|VNM|KHM
station,primary_loco,BEN,training,LKA,IND|BGD|MMR|NPL|THA|PAK|LAO|KHM
station,primary_loco,BEN,training,SYR,LBN|JOR|CYP|ISR|TUR|IRQ|EGY|ARM
station,primary_loco,BEN,training,TWN,CHN|PHL|KOR|VNM|LAO|JPN|KHM|THA
station,primary_loco,BEN,training,TJK,UZB|AFG|TKM|KAZ|PAK|AZE|IRN|RUS
station,primary_loco,BEN,training,THA,KHM|LAO|VNM|MMR|MYS|BGD|NPL|LKA
station,primary_loco,BEN,training,TUR,CYP|SYR|LBN|JOR|ISR|BGR|GRC|ARM
station,primary_loco,BEN,training,TKM,UZB|TJK|AFG|AZE|IRN|KAZ|PAK|ARM
station,primary_loco,BEN,training,ARE,QAT|OMN|IRN|SAU|IRQ|AFG|YEM|TKM
station,primary_loco,BEN,training,UZB,TJK|TKM|AFG|KAZ|PAK|AZE|IRN|RUS
station,primary_loco,BEN,training,VNM,KHM|LAO|THA|MYS|MMR|PHL|TWN|BGD
station,primary_loco,BEN,training,YEM,DJI|ERI|ETH|OMN|SAU|SOM|SDN|QAT
station,primary_loco,BEN,training,ALB,MNE|MKD|SRB|BIH|GRC|HRV|ITA|BGR
station,primary_loco,BEN,training,AUT,SVN|CZE|HRV|SVK|HUN|DEU|POL|CHE
station,primary_loco,BEN,training,BLR,LTU|LVA|UKR|POL|MDA|EST|SVK|ROU
station,primary_loco,BEN,training,BEL,NLD|DEU|FRA|GBR|CHE|DNK|AUT|IRL
station,primary_loco,BEN,training,BIH,MNE|SRB|HRV|SVN|ALB|MKD|HUN|ITA
station,primary_loco,BEN,training,BGR,ROU|MKD|SRB|MNE|MDA|GRC|ALB|HUN
station,primary_loco,BEN,training,HRV,SVN|BIH|AUT|ITA|HUN|MNE|SRB|SVK
station,primary_loco,BEN,training,CYP,LBN|JOR|SYR|ISR|TUR|EGY|GRC|IRQ
station,primary_loco,BEN,training,CZE,POL|AUT|SVK|HUN|SVN|DEU|HRV|BIH
station,primary_loco,BEN,training,DNK,SWE|NOR|NLD|DEU|POL|BEL|LTU|CZE
station,primary_loco,BEN,training,EST,LVA|FIN|LTU|SWE|BLR|POL|DNK|NOR
station,primary_loco,BEN,training,FIN,EST|SWE|LVA|LTU|NOR|DNK|BLR|POL
station,primary_loco,BEN,training,FRA,CHE|BEL|DEU|NLD|GBR|ITA|AUT|SVN
station,primary_loco,BEN,training,DEU,NLD|BEL|CHE|AUT|CZE|DNK|FRA|POL
station,primary_loco,BEN,training,GRC,ALB|MKD|BGR|MNE|SRB|BIH|TUR|ROU
station,primary_loco,BEN,training,HUN,SVK|BIH|SRB|SVN|HRV|CZE|AUT|ROU
station,primary_loco,BEN,training,ISL,NOR|IRL|GBR|DNK|SWE|NLD|BEL|FIN
station,primary_loco,BEN,training,IRL,GBR|BEL|NLD|FRA|DEU|DNK|NOR|CHE
station,primary_loco,BEN,training,ITA,HRV|SVN|BIH|CHE|AUT|MNE|ALB|SRB
station,primary_loco,BEN,training,LVA,LTU|EST|BLR|FIN|SWE|POL|DNK|CZE
station,primary_loco,BEN,training,LTU,LVA|EST|BLR|POL|SWE|FIN|CZE|DNK
station,primary_loco,BEN,training,MKD,SRB|MNE|ALB|BGR|BIH|ROU|HUN|GRC
station,primary_loco,BEN,training,MDA,UKR|ROU|BGR|BLR|SVK|HUN|SRB|MKD
station,primary_loco,BEN,training,MNE,SRB|MKD|ALB|BIH|HRV|HUN|SVN|BGR
station,primary_loco,BEN,training,NLD,BEL|DEU|GBR|DNK|CHE|FRA|AUT|CZE
station,primary_loco,BEN,training,NOR,SWE|DNK|FIN|NLD|GBR|EST|LTU|DEU
station,primary_loco,BEN,training,POL,CZE|SVK|HUN|AUT|LTU|BLR|LVA|DEU
station,primary_loco,BEN,training,PRT,ESP|MAR|DZA|FRA|IRL|CHE|GBR|BEL
station,primary_loco,BEN,training,ROU,MDA|BGR|SRB|HUN|MKD|SVK|UKR|MNE
station,primary_loco,BEN,training,RUS,KAZ|AZE|TKM|ARM|GEO|UZB|TJK|UKR
station,primary_loco,BEN,training,SRB,MKD|MNE|BIH|ALB|HUN|BGR|ROU|HRV
station,primary_loco,BEN,training,SVK,HUN|CZE|POL|AUT|SVN|ROU|HRV|BIH
station,primary_loco,BEN,training,SVN,HRV|AUT|BIH|ITA|HUN|SVK|CZE|MNE
station,primary_loco,BEN,training,ESP,PRT|MAR|DZA|FRA|CHE|TUN|BEL|ITA
station,primary_loco,BEN,training,SWE,DNK|NOR|FIN|LTU|EST|LVA|POL|NLD
station,primary_loco,BEN,training,CHE,FRA|DEU|BEL|AUT|ITA|SVN|NLD|HRV
station,primary_loco,BEN,training,UKR,MDA|BLR|ROU|BGR|SVK|HUN|LVA|LTU
station,primary_loco,BEN,training,GBR,IRL|BEL|NLD|FRA|DEU|DNK|CHE|NOR
station,primary_loco,BEN,training,BHS,CUB|JAM|HTI|DOM|HND|NIC|GTM|CRI
station,primary_loco,BEN,training,CAN,USA|BHS|MEX|CUB|JAM|HTI|GTM|HND
station,primary_loco,BEN,training,CRI,NIC|PAN|HND|SLV|GTM|COL|JAM|CUB
station,primary_loco,BEN,training,CUB,JAM|BHS|HTI|DOM|HND|NIC|CRI|PAN
station,primary_loco,BEN,training,DOM,HTI|JAM|CUB|VEN|BHS|COL|PAN|CRI
station,primary_loco,BEN,training,SLV,GTM|HND|NIC|CRI|PAN|CUB|JAM|MEX
station,primary_loco,BEN,training,GTM,SLV|HND|NIC|CRI|MEX|PAN|CUB|JAM
station,primary_loco,BEN,training,HTI,DOM|JAM|CUB|BHS|VEN|PAN|COL|CRI
station,primary_loco,BEN,training,HND,SLV|NIC|GTM|CRI|PAN|CUB|JAM|BHS
station,primary_loco,BEN,training,JAM,CUB|HTI|BHS|DOM|PAN|HND|CRI|NIC
station,primary_loco,BEN,training,MEX,GTM|SLV|USA|HND|NIC|CRI|CUB|BHS
station,primary_loco,BEN,training,NIC,CRI|HND|SLV|GTM|PAN|JAM|CUB|COL
station,primary_loco,BEN,training,PAN,CRI|COL|NIC|HND|JAM|SLV|ECU|GTM
station,primary_loco,BEN,training,USA,CAN|MEX|BHS|GTM|CUB|HND|SLV|JAM
station,primary_loco,BEN,training,AUS,PNG|NZL|IDN|PHL|MYS|KHM|VNM|TWN
station,primary_loco,BEN,training,NZL,AUS|PNG|IDN|PHL|MYS|TWN|KHM|JPN
station,primary_loco,BEN,training,PNG,AUS|PHL|IDN|NZL|TWN|MYS|JPN|VNM
station,primary_loco,BEN,training,ARG,URY|CHL|PRY|BOL|BRA|PER|ECU|SUR
