measurement,representation,protocol,fit,n_train,n_test,n_train_sh,n_train_nh,train_lat_min,train_lat_max,train_sh_lat_min,train_sh_lat_max,test_rows_with_unseen_level,baseline_columns,baseline_rank,baseline_singular_max,baseline_singular_min,baseline_condition_raw,baseline_condition_unit_columns,knot_lower_boundary,knot_interior_1,knot_interior_2,knot_upper_boundary,test_below_lower_boundary,test_above_upper_boundary,test_lat_min,test_lat_max,candidate_columns,candidate_rank,candidate_singular_max,candidate_singular_min,candidate_condition_raw,candidate_condition_unit_columns,added_min_singular_value_unit_columns,added_identifiable_dimensions,latitude_state,structural_pass,failure
station,per_capita,primary_loco,BLR,137,1,29,108,0.8,65.09,1.3366666666666667,39.562222222222225,0,20,20,9925.095795081415,0.6928204105091911,14325.6400136753,53.700164853281976,0.8,13.86968253968254,33.802052631578945,65.09,0,0,52.84,52.84,23,23,11595.219663538446,0.6656801111803823,17418.606127465388,125.0218854355945,0.024653909410226188,3,"{""boundary_knots"": ""training minimum and maximum"", ""knots"": [0.8, 13.86968253968254, 33.802052631578945, 65.09], ""knots_hex"": [""0x1.999999999999ap-1"", ""0x1.bbd4707a3ad6ep+3"", ""0x1.0e6a9a91f26b2p+5"", ""0x1.045c28f5c28f6p+6""], ""n_train"": 137, ""probabilities"": [""1/3"", ""2/3""], ""quantile_method"": ""linear"", ""tails"": ""linear beyond the boundary knots"", ""version"": ""m2-latitude-basis-v1""}",True,
station,per_capita,primary_loco,BEL,141,1,29,112,0.8,65.09,1.3366666666666667,39.562222222222225,0,20,20,9896.12541697327,0.7168137107851196,13805.71446678124,53.065677738741954,0.8,14.273015873015872,34.220025252525254,65.09,0,0,50.63,50.63,23,23,12531.813968315915,0.6920269446154361,18108.85264775337,132.92919411337405,0.023043777725876704,3,"{""boundary_knots"": ""training minimum and maximum"", ""knots"": [0.8, 14.273015873015872, 34.220025252525254, 65.09], ""knots_hex"": [""0x1.999999999999ap-1"", ""0x1.c8bc8bc8bc8bcp+3"", ""0x1.11c29c997f1efp+5"", ""0x1.045c28f5c28f6p+6""], ""n_train"": 141, ""probabilities"": [""1/3"", ""2/3""], ""quantile_method"": ""linear"", ""tails"": ""linear beyond the boundary knots"", ""version"": ""m2-latitude-basis-v1""}",True,
station,per_capita,primary_loco,BIH,132,1,29,103,0.8,65.09,1.3366666666666667,39.562222222222225,0,20,20,9688.31872549102,0.700143600080872,13837.61663231935,52.35096514603283,0.8,13.660000000000002,32.95166666666667,65.09,0,0,43.878,43.878,23,23,11918.939919731702,0.6753386767449775,17648.833585511573,141.1871095519587,0.02128905414190963,3,"{""boundary_knots"": ""training minimum and maximum"", ""knots"": [0.8, 13.660000000000002, 32.95166666666667, 65.09], ""knots_hex"": [""0x1.999999999999ap-1"", ""0x1.b51eb851eb853p+3"", ""0x1.079d0369d036ap+5"", ""0x1.045c28f5c28f6p+6""], ""n_train"": 132, ""probabilities"": [""1/3"", ""2/3""], ""quantile_method"": ""linear"", ""tails"": ""linear beyond the boundary knots"", ""version"": ""m2-latitude-basis-v1""}",True,
station,per_capita,primary_loco,BGR,136,1,29,107,0.8,65.09,1.3366666666666667,39.562222222222225,0,20,20,9751.429105123172,0.7037158097351752,13857.055604296944,52.75784858827941,0.8,13.86,33.757,65.09,0,0,43.050000000000004,43.050000000000004,23,23,12657.15081050907,0.6795133456200209,18626.787673993473,145.02366034712134,0.020797405378576255,3,"{""boundary_knots"": ""training minimum and maximum"", ""knots"": [0.8, 13.86, 33.757, 65.09], ""knots_hex"": [""0x1.999999999999ap-1"", ""0x1.bb851eb851eb8p+3"", ""0x1.0e0e560418937p+5"", ""0x1.045c28f5c28f6p+6""], ""n_train"": 136, ""probabilities"": [""1/3"", ""2/3""], ""quantile_method"": ""linear"", ""tails"": ""linear beyond the boundary knots"", ""version"": ""m2-latitude-basis-v1""}",True,
station,per_capita,primary_loco,HRV,131,1,29,102,0.8,65.09,1.3366666666666667,39.562222222222225,0,20,20,9686.519047782383,0.6979444043581432,13878.639884921038,52.59477118068344,0.8,13.660000000000002,32.783541666666665,65.09,0,0,45.27333333333333,45.27333333333333,23,23,11809.389464367128,0.6726828275379959,17555.657705116733,140.37898059362323,0.0213979648418772,3,"{""boundary_knots"": ""training minimum and maximum"", ""knots"": [0.8, 13.660000000000002, 32.783541666666665, 65.09], ""knots_hex"": [""0x1.999999999999ap-1"", ""0x1.b51eb851eb853p+3"", ""0x1.0644b17e4b17ep+5"", ""0x1.045c28f5c28f6p+6""], ""n_train"": 131, ""probabilities"": [""1/3"", ""2/3""], ""quantile_method"": ""linear"", ""tails"": ""linear beyond the boundary knots"", ""version"": ""m2-latitude-basis-v1""}",True,
station,per_capita,primary_loco,CYP,141,1,29,112,0.8,65.09,1.3366666666666667,39.562222222222225,0,20,20,9802.954124879907,0.6948861188456809,14107.28155163642,54.21816024769961,0.8,14.273015873015872,36.988145265888456,65.09,0,0,34.56,34.56,23,23,14040.470644262796,0.6834620905375122,20543.159362680377,148.11668051595635,0.02057307647826289,3,"{""boundary_knots"": ""training minimum and maximum"", ""knots"": [0.8, 14.273015873015872, 36.988145265888456, 65.09], ""knots_hex"": [""0x1.999999999999ap-1"", ""0x1.c8bc8bc8bc8bcp+3"", ""0x1.27e7b8b485815p+5"", ""0x1.045c28f5c28f6p+6""], ""n_train"": 141, ""probabilities"": [""1/3"", ""2/3""], ""quantile_method"": ""linear"", ""tails"": ""linear beyond the boundary knots"", ""version"": ""m2-latitude-basis-v1""}",True,
station,per_capita,primary_loco,CZE,130,1,29,101,0.8,65.09,1.3366666666666667,39.562222222222225,0,20,20,9804.490329969516,0.679573074470404,14427.42612721998,53.70243375085919,0.8,13.660000000000002,32.450625,65.09,0,0,49.99,49.99,23,23,11157.62420475249,0.6511179915032548,17136.101828475916,124.71232871288524,0.02436598317785435,3,"{""boundary_knots"": ""training minimum and maximum"", ""knots"": [0.8, 13.660000000000002, 32.450625, 65.09], ""knots_hex"": [""0x1.999999999999ap-1"", ""0x1.b51eb851eb853p+3"", ""0x1.039ae147ae148p+5"", ""0x1.045c28f5c28f6p+6""], ""n_train"": 130, ""probabilities"": [""1/3"", ""2/3""], ""quantile_method"": ""linear"", ""tails"": ""linear beyond the boundary knots"", ""version"": ""m2-latitude-basis-v1""}",True,
station,per_capita,primary_loco,DNK,138,1,29,109,0.8,65.09,1.3366666666666667,39.562222222222225,0,20,20,9935.665113584693,0.7032064149374792,14129.087708149045,53.327991980926726,0.8,13.87936507936508,33.890830409356724,65.09,0,0,56.25,56.25,23,23,11529.419159718202,0.6399353049412756,18016.538657413523,122.42059729176482,0.0253510393144377,3,"{""boundary_knots"": ""training minimum and maximum"", ""knots"": [0.8, 13.87936507936508, 33.890830409356724, 65.09], ""knots_hex"": [""0x1.999999999999ap-1"", ""0x1.bc23c23c23c24p+3"", ""0x1.0f206bb193c16p+5"", ""0x1.045c28f5c28f6p+6""], ""n_train"": 138, ""probabilities"": [""1/3"", ""2/3""], ""quantile_method"": ""linear"", ""tails"": ""linear beyond the boundary knots"", ""version"": ""m2-latitude-basis-v1""}",True,
station,per_capita,primary_loco,EST,142,1,29,113,0.8,65.09,1.3366666666666667,39.562222222222225,0,20,20,9961.264683013009,0.7093882533451742,14042.049097993811,53.528376916905145,0.8,14.465,34.34257575757576,65.09,0,0,58.66,58.66,23,23,11994.739943440776,0.6677328561922097,17963.38136158458,123.64367551690579,0.025170723104239068,3,"{""boundary_knots"": ""training minimum and maximum"", ""knots"": [0.8, 14.465, 34.34257575757576, 65.09], ""knots_hex"": [""0x1.999999999999ap-1"", ""0x1.cee147ae147aep+3"", ""0x1.12bd985bd985cp+5"", ""0x1.045c28f5c28f6p+6""], ""n_train"": 142, ""probabilities"": [""1/3"", ""2/3""], ""quantile_method"": ""linear"", ""tails"": ""linear beyond the boundary knots"", ""version"": ""m2-latitude-basis-v1""}",True,
station,per_capita,primary_loco,FIN,143,1,29,114,0.8,65.09,1.3366666666666667,39.562222222222225,0,20,20,9953.352396913917,0.7102887742780378,14013.106721320282,53.56264800730886,0.8,14.500888888888888,34.48752525252525,65.09,0,0,61.556000000000004,61.556000000000004,23,23,12003.269420441777,0.6597995778995628,18192.29630102758,125.62306250903644,0.024766534182546693,3,"{""boundary_knots"": ""training minimum and maximum"", ""knots"": [0.8, 14.500888888888888, 34.48752525252525, 65.09], ""knots_hex"": [""0x1.999999999999ap-1"", ""0x1.d007482296a44p+3"", ""0x1.13e673a3bc8f9p+5"", ""0x1.045c28f5c28f6p+6""], ""n_train"": 143, ""probabilities"": [""1/3"", ""2/3""], ""quantile_method"": ""linear"", ""tails"": ""linear beyond the boundary knots"", ""version"": ""m2-latitude-basis-v1""}",True,
station,per_capita,primary_loco,FRA,135,1,29,106,0.8,65.09,1.3366666666666667,39.562222222222225,0,20,20,9871.351303155061,0.7103640993522786,13896.185508468006,52.58615245570878,0.8,13.793333333333333,33.533166666666666,65.09,0,0,46.79361111111112,46.79361111111112,23,23,12263.900892008558,0.689320461993062,17791.290942603697,139.51395463607983,0.021766083295050323,3,"{""boundary_knots"": ""training minimum and maximum"", ""knots"": [0.8, 13.793333333333333, 33.533166666666666, 65.09], ""knots_hex"": [""0x1.999999999999ap-1"", ""0x1.b962fc962fc96p+3"", ""0x1.0c43ece2a5349p+5"", ""0x1.045c28f5c28f6p+6""], ""n_train"": 135, ""probabilities"": [""1/3"", ""2/3""], ""quantile_method"": ""linear"", ""tails"": ""linear beyond the boundary knots"", ""version"": ""m2-latitude-basis-v1""}",True,
station,per_capita,primary_loco,DEU,129,1,29,100,0.8,65.09,1.3366666666666667,39.562222222222225,0,20,20,9807.216888409657,0.6980399734763805,14049.64939123433,52.40238532286358,0.8,13.660000000000002,32.24925595238095,65.09,0,0,50.89012345679013,50.89012345679013,23,23,10824.646190344172,0.6544901705655937,16539.050817202937,116.58102829795797,0.026381648625874204,3,"{""boundary_knots"": ""training minimum and maximum"", ""knots"": [0.8, 13.660000000000002, 32.24925595238095, 65.09], ""knots_hex"": [""0x1.999999999999ap-1"", ""0x1.b51eb851eb853p+3"", ""0x1.01fe79e79e79ep+5"", ""0x1.045c28f5c28f6p+6""], ""n_train"": 129, ""probabilities"": [""1/3"", ""2/3""], ""quantile_method"": ""linear"", ""tails"": ""linear beyond the boundary knots"", ""version"": ""m2-latitude-basis-v1""}",True,
station,per_capita,primary_loco,GRC,135,1,29,106,0.8,65.09,1.3366666666666667,39.562222222222225,0,20,20,9761.20478536749,0.6908186847101242,14129.90847151653,54.23539291988624,0.8,13.793333333333333,33.890830409356724,65.09,0,0,38.00714285714286,38.00714285714286,23,23,12878.381136144788,0.6734565887689767,19122.808137767883,148.72197282542075,0.020291666030954055,3,"{""boundary_knots"": ""training minimum and maximum"", ""knots"": [0.8, 13.793333333333333, 33.890830409356724, 65.09], ""knots_hex"": [""0x1.999999999999ap-1"", ""0x1.b962fc962fc96p+3"", ""0x1.0f206bb193c16p+5"", ""0x1.045c28f5c28f6p+6""], ""n_train"": 135, ""probabilities"": [""1/3"", ""2/3""], ""quantile_method"": ""linear"", ""tails"": ""linear beyond the boundary knots"", ""version"": ""m2-latitude-basis-v1""}",True,
station,per_capita,primary_loco,HUN,131,1,29,102,0.8,65.09,1.3366666666666667,39.562222222222225,0,20,20,9680.528789957296,0.6929026720065695,13970.979159199307,52.15346839762417,0.8,13.660000000000002,32.783541666666665,65.09,0,0,47.062222222222225,47.062222222222225,23,23,11650.447523212188,0.6603990720378095,17641.52618697982,137.31940437206,0.021855576966318076,3,"{""boundary_knots"": ""training minimum and maximum"", ""knots"": [0.8, 13.660000000000002, 32.783541666666665, 65.09], ""knots_hex"": [""0x1.999999999999ap-1"", ""0x1.b51eb851eb853p+3"", ""0x1.0644b17e4b17ep+5"", ""0x1.045c28f5c28f6p+6""], ""n_train"": 131, ""probabilities"": [""1/3"", ""2/3""], ""quantile_method"": ""linear"", ""tails"": ""linear beyond the boundary knots"", ""version"": ""m2-latitude-basis-v1""}",True,
station,per_capita,primary_loco,ISL,150,1,29,121,0.8,61.556000000000004,1.3366666666666667,39.562222222222225,1,19,19,9985.967897208735,0.7552917874675692,13221.33784969496,53.421457813018094,0.8,14.853666666666665,35.59927619047619,61.556000000000004,0,1,65.09,65.09,22,22,14107.103534378986,0.7370569425935861,19139.77430934757,134.34471970529668,0.02305862136298368,3,"{""boundary_knots"": ""training minimum and maximum"", ""knots"": [0.8, 14.853666666666665, 35.59927619047619, 61.556000000000004], ""knots_hex"": [""0x1.999999999999ap-1"", ""0x1.db513cc1e098ep+3"", ""0x1.1ccb5150baef0p+5"", ""0x1.ec72b020c49bbp+5""], ""n_train"": 150, ""probabilities"": [""1/3"", ""2/3""], ""quantile_method"": ""linear"", ""tails"": ""linear beyond the boundary knots"", ""version"": ""m2-latitude-basis-v1""}",True,
station,per_capita,primary_loco,IRL,148,1,29,119,0.8,65.09,1.3366666666666667,39.562222222222225,0,20,20,9982.685379813522,0.7233723622901943,13800.20291099922,53.52536193461632,0.8,14.665,35.365,65.09,0,0,53.040000000000006,53.040000000000006,23,23,13522.164429373044,0.7038266329165237,19212.35116287056,137.10737811690842,0.02244930040869463,3,"{""boundary_knots"": ""training minimum and maximum"", ""knots"": [0.8, 14.665, 35.365, 65.09], ""knots_hex"": [""0x1.999999999999ap-1"", ""0x1.d547ae147ae14p+3"", ""0x1.1aeb851eb851fp+5"", ""0x1.045c28f5c28f6p+6""], ""n_train"": 148, ""probabilities"": [""1/3"", ""2/3""], ""quantile_method"": ""linear"", ""tails"": ""linear beyond the boundary knots"", ""version"": ""m2-latitude-basis-v1""}",True,
station,per_capita,primary_loco,ITA,127,1,29,98,0.8,65.09,1.3366666666666667,39.562222222222225,0,20,20,9689.414106917804,0.7066099040119511,13712.53650975422,51.88272359372224,0.8,13.66,32.14857142857143,65.09,0,0,43.01619047619048,43.01619047619048,23,23,11595.61602972372,0.6861782805173515,16898.83862395219,140.1741761087345,0.02141981049174921,3,"{""boundary_knots"": ""training minimum and maximum"", ""knots"": [0.8, 13.66, 32.14857142857143, 65.09], ""knots_hex"": [""0x1.999999999999ap-1"", ""0x1.b51eb851eb852p+3"", ""0x1.0130463796acap+5"", ""0x1.045c28f5c28f6p+6""], ""n_train"": 127, ""probabilities"": [""1/3"", ""2/3""], ""quantile_method"": ""linear"", ""tails"": ""linear beyond the boundary knots"", ""version"": ""m2-latitude-basis-v1""}",True,
station,per_capita,primary_loco,LVA,140,1,29,111,0.8,65.09,1.3366666666666667,39.562222222222225,0,20,20,9951.10877221155,0.6937030202944843,14344.911988399876,54.32461333566397,0.8,14.081031746031744,34.11361111111111,65.09,0,0,56.25,56.25,23,23,11787.9708278213,0.659117491552954,17884.475801192188,124.64842651936752,0.024878180529431616,3,"{""boundary_knots"": ""training minimum and maximum"", ""knots"": [0.8, 14.081031746031744, 34.11361111111111, 65.09], ""knots_hex"": [""0x1.999999999999ap-1"", ""0x1.c297cfe3649cap+3"", ""0x1.10e8acf13579cp+5"", ""0x1.045c28f5c28f6p+6""], ""n_train"": 140, ""probabilities"": [""1/3"", ""2/3""], ""quantile_method"": ""linear"", ""tails"": ""linear beyond the boundary knots"", ""version"": ""m2-latitude-basis-v1""}",True,
station,per_capita,primary_loco,LTU,140,1,29,111,0.8,65.09,1.3366666666666667,39.562222222222225,0,20,20,9951.10877221155,0.6937030202944843,14344.911988399876,54.32461333566397,0.8,14.081031746031744,34.11361111111111,65.09,0,0,55.45,55.45,23,23,11787.9708278213,0.659117491552954,17884.475801192188,124.64842651936752,0.024878180529431616,3,"{""boundary_knots"": ""training minimum and maximum"", ""knots"": [0.8, 14.081031746031744, 34.11361111111111, 65.09], ""knots_hex"": [""0x1.999999999999ap-1"", ""0x1.c297cfe3649cap+3"", ""0x1.10e8acf13579cp+5"", ""0x1.045c28f5c28f6p+6""], ""n_train"": 140, ""probabilities"": [""1/3"", ""2/3""], ""quantile_method"": ""linear"", ""tails"": ""linear beyond the boundary knots"", ""version"": ""m2-latitude-basis-v1""}",True,
station,per_capita,primary_loco,MKD,139,1,29,110,0.8,65.09,1.3366666666666667,39.562222222222225,0,20,20,9763.886833612816,0.7188865020593799,13581.958773245016,52.65558161199114,0.8,13.88904761904762,34.02333333333333,65.09,0,0,42.59,42.59,23,23,13018.691747986157,0.6995571112983026,18609.90552125883,148.42207306093334,0.020378537693888282,3,"{""boundary_knots"": ""training minimum and maximum"", ""knots"": [0.8, 13.88904761904762, 34.02333333333333, 65.09], ""knots_hex"": [""0x1.999999999999ap-1"", ""0x1.bc7313fe0cadap+3"", ""0x1.102fc962fc963p+5"", ""0x1.045c28f5c28f6p+6""], ""n_train"": 139, ""probabilities"": [""1/3"", ""2/3""], ""quantile_method"": ""linear"", ""tails"": ""linear beyond the boundary knots"", ""version"": ""m2-latitude-basis-v1""}",True,
station,per_capita,primary_loco,MDA,139,1,29,110,0.8,65.09,1.3366666666666667,39.562222222222225,0,20,20,9878.328356022368,0.6910985779833798,14293.66037019965,53.78501432208261,0.8,13.88904761904762,34.02333333333333,65.09,0,0,47.419999999999995,47.419999999999995,23,23,12598.419516301828,0.6680207053369758,18859.32489165391,140.21988333529598,0.02163540815842093,3,"{""boundary_knots"": ""training minimum and maximum"", ""knots"": [0.8, 13.88904761904762, 34.02333333333333, 65.09], ""knots_hex"": [""0x1.999999999999ap-1"", ""0x1.bc7313fe0cadap+3"", ""0x1.102fc962fc963p+5"", ""0x1.045c28f5c28f6p+6""], ""n_train"": 139, ""probabilities"": [""1/3"", ""2/3""], ""quantile_method"": ""linear"", ""tails"": ""linear beyond the boundary knots"", ""version"": ""m2-latitude-basis-v1""}",True,
station,per_capita,primary_loco,MNE,137,1,29,108,0.8,65.09,1.3366666666666667,39.562222222222225,0,20,20,9723.189036733795,0.7167252987346885,13566.130641543106,52.485453526389726,0.8,13.86968253968254,33.802052631578945,65.09,0,0,42.59,42.59,23,23,12682.842018125284,0.698088861636623,18167.947828864082,145.6708985967837,0.020751726599858494,3,"{""boundary_knots"": ""training minimum and maximum"", ""knots"": [0.8, 13.86968253968254, 33.802052631578945, 65.09], ""knots_hex"": [""0x1.999999999999ap-1"", ""0x1.bbd4707a3ad6ep+3"", ""0x1.0e6a9a91f26b2p+5"", ""0x1.045c28f5c28f6p+6""], ""n_train"": 137, ""probabilities"": [""1/3"", ""2/3""], ""quantile_method"": ""linear"", ""tails"": ""linear beyond the boundary knots"", ""version"": ""m2-latitude-basis-v1""}",True,
station,per_capita,primary_loco,NLD,138,1,29,109,0.8,65.09,1.3366666666666667,39.562222222222225,0,20,20,9876.78745059905,0.7148328056496369,13816.919666442936,52.75192546753565,0.8,13.87936507936508,33.890830409356724,65.09,0,0,52.239583333333336,52.239583333333336,23,23,11846.344499626075,0.6802160858127981,17415.560653010343,128.58070228960943,0.02389527190997355,3,"{""boundary_knots"": ""training minimum and maximum"", ""knots"": [0.8, 13.87936507936508, 33.890830409356724, 65.09], ""knots_hex"": [""0x1.999999999999ap-1"", ""0x1.bc23c23c23c24p+3"", ""0x1.0f206bb193c16p+5"", ""0x1.045c28f5c28f6p+6""], ""n_train"": 138, ""probabilities"": [""1/3"", ""2/3""], ""quantile_method"": ""linear"", ""tails"": ""linear beyond the boundary knots"", ""version"": ""m2-latitude-basis-v1""}",True,
station,per_capita,primary_loco,NOR,143,1,29,114,0.8,65.09,1.3366666666666667,39.562222222222225,0,20,20,9953.13549519845,0.7113843799656279,13991.220183495396,53.78966424478128,0.8,14.500888888888888,34.48752525252525,65.09,0,0,60.6725,60.6725,23,23,12168.516956694468,0.6680940543089479,18213.778252047367,125.21261999483384,0.024826843635991445,3,"{""boundary_knots"": ""training minimum and maximum"", ""knots"": [0.8, 14.500888888888888, 34.48752525252525, 65.09], ""knots_hex"": [""0x1.999999999999ap-1"", ""0x1.d007482296a44p+3"", ""0x1.13e673a3bc8f9p+5"", ""0x1.045c28f5c28f6p+6""], ""n_train"": 143, ""probabilities"": [""1/3"", ""2/3""], ""quantile_method"": ""linear"", ""tails"": ""linear beyond the boundary knots"", ""version"": ""m2-latitude-basis-v1""}",True,
station,per_capita,primary_loco,POL,129,1,29,100,0.8,65.09,1.3366666666666667,39.562222222222225,0,20,20,9812.232208915368,0.6771845293938288,14489.746565383935,53.21825689469743,0.8,13.660000000000002,32.24925595238095,65.09,0,0,51.64473684210526,51.64473684210526,23,23,10887.99856769012,0.6435394311848224,16918.929967732038,117.78491484628647,0.02602547322953027,3,"{""boundary_knots"": ""training minimum and maximum"", ""knots"": [0.8, 13.660000000000002, 32.24925595238095, 65.09], ""knots_hex"": [""0x1.999999999999ap-1"", ""0x1.b51eb851eb853p+3"", ""0x1.01fe79e79e79ep+5"", ""0x1.045c28f5c28f6p+6""], ""n_train"": 129, ""probabilities"": [""1/3"", ""2/3""], ""quantile_method"": ""linear"", ""tails"": ""linear beyond the boundary knots"", ""version"": ""m2-latitude-basis-v1""}",True,
station,per_capita,primary_loco,PRT,147,1,29,118,0.8,65.09,1.3366666666666667,39.562222222222225,0,20,20,9972.20063469428,0.7242409502452146,13769.175343258175,53.44153997692661,0.8,14.634222222222222,35.41866666666667,65.09,0,0,40.07,40.07,23,23,13767.872893226904,0.7066762830346407,19482.57387966141,141.02357837514512,0.021750663819206456,3,"{""boundary_knots"": ""training minimum and maximum"", ""knots"": [0.8, 14.634222222222222, 35.41866666666667, 65.09], ""knots_hex"": [""0x1.999999999999ap-1"", ""0x1.d44b8c66dae89p+3"", ""0x1.1b596de8ca11cp+5"", ""0x1.045c28f5c28f6p+6""], ""n_train"": 147, ""probabilities"": [""1/3"", ""2/3""], ""quantile_method"": ""linear"", ""tails"": ""linear beyond the boundary knots"", ""version"": ""m2-latitude-basis-v1""}",True,
