target_lat_index,target_lon_index,target_lat,target_lon,iso3,target_land_area_km2,pre_state,pet_state,status,reason,donor_lat_index,donor_lon_index,donor_lat,donor_lon,donor_distance_km,donor_c2,donor_countries,cross_border
284,198,52.25,-80.75,CAN,1.7377460966806155,masked,masked,harmonized,structural_cru_mask,284,197,52.25,-81.25,34.1473229616744,0.01441297158442712,CAN,False
284,199,52.25,-80.25,CAN,0.564369562444244,masked,masked,harmonized,structural_cru_mask,285,198,52.75,-80.75,65.18077908579548,0.03216359980219048,CAN,False
284,200,52.25,-79.75,CAN,11.368546766201938,masked,masked,harmonized,structural_cru_mask,283,200,51.75,-79.75,55.63367581336557,0.06136287140532743,CAN,False
284,201,52.25,-79.25,CAN,150.3073160073207,masked,masked,harmonized,structural_cru_mask,284,202,52.25,-78.75,34.1473229616744,0.08349875508349122,CAN,False
284,249,52.25,-55.25,CAN,3.457509188237688,masked,masked,harmonized,structural_cru_mask,284,248,52.25,-55.75,34.1473229616744,0.3842604781059172,CAN,False
284,338,52.25,-10.75,IRL,10.072897834155626,masked,masked,harmonized,structural_cru_mask,284,339,52.25,-10.25,34.1473229616744,0.45085431477228827,IRL,False
284,349,52.25,-5.25,GBR,17.339595600798233,complete,masked,harmonized,structural_cru_mask,284,350,52.25,-4.75,34.1473229616744,0.22442913488883137,GBR,False
284,677,52.25,158.75,RUS,47.245847540181884,masked,masked,harmonized,structural_cru_mask,284,676,52.25,158.25,34.1473229616744,0.4214775626864344,RUS,False
284,706,52.25,173.25,USA,49.14090889957755,complete,masked,harmonized,structural_cru_mask,284,707,52.25,173.75,34.1473229616744,0.3686729143292734,USA,False
284,711,52.25,175.75,USA,20.703942113427296,masked,masked,unresolved,structural_cru_mask,NA,NA,NA,NA,NA,NA,NA,NA
284,714,52.25,177.25,USA,0.7181556370239113,masked,masked,harmonized,structural_cru_mask,284,715,52.25,177.75,34.1473229616744,0.3928856019524745,USA,False
284,716,52.25,178.25,USA,30.04347026374019,masked,masked,harmonized,structural_cru_mask,284,715,52.25,177.75,34.1473229616744,0.3928856019524745,USA,False
284,719,52.25,179.75,USA,20.831593632725852,masked,masked,harmonized,structural_cru_mask,283,719,51.75,179.75,55.63367581336557,0.4495257547712624,USA,False
285,17,52.75,-171.25,USA,24.396251626162993,masked,masked,unresolved,structural_cru_mask,NA,NA,NA,NA,NA,NA,NA,NA
285,18,52.75,-170.75,USA,175.53516091124897,masked,masked,unresolved,structural_cru_mask,NA,NA,NA,NA,NA,NA,NA,NA
285,19,52.75,-170.25,USA,99.29698439232139,masked,masked,harmonized,structural_cru_mask,285,20,52.75,-169.75,33.76212180751326,0.43775056468850254,USA,False
285,21,52.75,-169.25,USA,17.815180649696142,masked,masked,harmonized,structural_cru_mask,285,20,52.75,-169.75,33.76212180751326,0.43775056468850254,USA,False
285,22,52.75,-168.75,USA,147.62785174275592,masked,masked,harmonized,structural_cru_mask,286,22,53.25,-168.75,55.64313390584477,0.39379122020405094,USA,False
285,23,52.75,-168.25,USA,3.4421967133858864,masked,masked,harmonized,structural_cru_mask,286,23,53.25,-168.25,55.64313390584477,0.3976618821057473,USA,False
285,97,52.75,-131.25,CAN,69.68783602870991,complete,masked,harmonized,structural_cru_mask,285,96,52.75,-131.75,33.76212180751326,0.7390860566028664,CAN,False
285,100,52.75,-129.75,CAN,34.313659320200706,masked,masked,harmonized,structural_cru_mask,285,101,52.75,-129.25,33.76212180751326,0.8047132366539335,CAN,False
285,200,52.75,-79.75,CAN,11.433309505970072,masked,masked,harmonized,structural_cru_mask,286,200,53.25,-79.75,55.64313390584477,0.05884071646523198,CAN,False
285,201,52.75,-79.25,CAN,21.778878996632507,masked,masked,harmonized,structural_cru_mask,285,202,52.75,-78.75,33.76212180751326,0.07520420037052879,CAN,False
285,348,52.75,-5.75,IRL,0.18596800050529944,masked,masked,harmonized,structural_cru_mask,285,347,52.75,-6.25,33.76212180751326,0.2854597419470374,IRL,False
285,370,52.75,5.25,NLD,562.6134594072244,masked,masked,harmonized,structural_cru_mask,285,369,52.75,4.75,33.76212180751326,0.09454655710775381,NLD,False
285,704,52.75,172.25,USA,6.745152090558629,masked,masked,harmonized,structural_cru_mask,285,705,52.75,172.75,33.76212180751326,0.4819060617015592,USA,False
285,707,52.75,173.75,USA,23.07160764074495,masked,masked,harmonized,structural_cru_mask,285,706,52.75,173.25,33.76212180751326,0.4610308042084286,USA,False
285,708,52.75,174.25,USA,17.071941353359676,complete,masked,harmonized,structural_cru_mask,284,707,52.25,173.75,65.18077908579548,0.3686729143292734,USA,False
286,20,53.25,-169.75,USA,27.970920953347296,masked,masked,harmonized,structural_cru_mask,285,20,52.75,-169.75,55.64313390584477,0.43775056468850254,USA,False
286,98,53.25,-130.75,CAN,7.135663844893758,masked,masked,harmonized,structural_cru_mask,286,99,53.25,-130.25,33.37432312052161,0.7112204857135825,CAN,False
286,198,53.25,-80.75,CAN,66.37301448905458,masked,masked,harmonized,structural_cru_mask,286,197,53.25,-81.25,33.37432312052161,0.029582342175325134,CAN,False
286,199,53.25,-80.25,CAN,92.89059441004855,masked,masked,harmonized,structural_cru_mask,286,200,53.25,-79.75,33.37432312052161,0.05884071646523198,CAN,False
286,348,53.25,-5.75,IRL,0.1567920097678121,masked,masked,harmonized,structural_cru_mask,286,347,53.25,-6.25,33.37432312052161,0.2797474301726774,IRL,False
286,680,53.25,160.25,RUS,46.67158849326834,masked,masked,harmonized,structural_cru_mask,286,679,53.25,159.75,33.37432312052161,0.3871676784149185,RUS,False
286,705,53.25,172.75,USA,7.539917518706346,masked,masked,harmonized,structural_cru_mask,285,705,52.75,172.75,55.64313390584477,0.4819060617015592,USA,False
287,23,53.75,-168.25,USA,90.76447955636755,masked,masked,harmonized,structural_cru_mask,286,23,53.25,-168.25,55.64782933553395,0.3976618821057473,USA,False
287,24,53.75,-167.75,USA,46.75896407838414,masked,masked,harmonized,structural_cru_mask,287,25,53.75,-167.25,32.983956161443146,0.38670523136472695,USA,False
287,200,53.75,-79.75,CAN,6.817790889781854,masked,masked,harmonized,structural_cru_mask,287,201,53.75,-79.25,32.983956161443146,0.06678227662014738,CAN,False
287,248,53.75,-55.75,CAN,39.72014287519238,masked,masked,harmonized,structural_cru_mask,287,247,53.75,-56.25,32.983956161443146,0.3213310797241966,CAN,False
287,360,53.75,0.25,GBR,83.8927758388607,complete,masked,harmonized,structural_cru_mask,287,359,53.75,-0.25,32.983956161443146,0.0747707481848563,GBR,False
287,372,53.75,6.25,NLD,13.087536594476514,masked,masked,harmonized,structural_cru_mask,286,372,53.25,6.25,55.64782933553395,0.14692751544612523,NLD,False
287,373,53.75,6.75,DEU,56.09836641112788,masked,masked,harmonized,structural_cru_mask,287,374,53.75,7.25,32.983956161443146,0.12110730641419604,DEU,False
287,644,53.75,142.25,RUS,59.06415978559017,masked,masked,harmonized,structural_cru_mask,287,645,53.75,142.75,32.983956161443146,0.11404727804675056,RUS,False
287,646,53.75,143.25,RUS,37.587487999810264,masked,masked,harmonized,structural_cru_mask,287,645,53.75,142.75,32.983956161443146,0.11404727804675056,RUS,False
288,26,54.25,-166.75,USA,13.057580264105251,masked,masked,harmonized,structural_cru_mask,287,26,53.75,-166.75,55.65250043154409,0.38724450933337407,USA,False
288,27,54.25,-166.25,USA,88.52082833275553,masked,masked,harmonized,structural_cru_mask,288,28,54.25,-165.75,32.59105040488676,0.35142758820683234,USA,False
288,31,54.25,-164.25,USA,74.02062572541129,masked,masked,harmonized,structural_cru_mask,288,30,54.25,-164.75,32.59105040488676,0.3508628517180988,USA,False
288,34,54.25,-162.75,USA,142.07647192855808,masked,masked,harmonized,structural_cru_mask,289,34,54.75,-162.75,55.65714576035138,0.3271448850748387,USA,False
288,35,54.25,-162.25,USA,23.621598315263004,masked,masked,harmonized,structural_cru_mask,289,34,54.75,-162.75,64.39736596000499,0.3271448850748387,USA,False
288,197,54.25,-81.25,CAN,7.76020466128712,masked,masked,unresolved,structural_cru_mask,NA,NA,NA,NA,NA,NA,NA,NA
288,198,54.25,-80.75,CAN,0.33593468811784283,masked,masked,unresolved,structural_cru_mask,NA,NA,NA,NA,NA,NA,NA,NA
288,200,54.25,-79.75,CAN,13.824749189904594,masked,masked,harmonized,structural_cru_mask,288,201,54.25,-79.25,32.59105040488676,0.07899907259660306,CAN,False
288,246,54.25,-56.75,CAN,4.475198919538813,masked,masked,harmonized,structural_cru_mask,288,245,54.25,-57.25,32.59105040488676,0.3185964096628185,CAN,False
288,349,54.25,-5.25,GBR,44.04330282950412,complete,masked,harmonized,structural_cru_mask,288,348,54.25,-5.75,32.59105040488676,0.31920932967096355,GBR,False
288,352,54.25,-3.75,GBR,46.074426534868806,complete,masked,harmonized,structural_cru_mask,288,351,54.25,-4.25,32.59105040488676,0.4081214697903845,none,True
288,375,54.25,7.75,DEU,2.4969149885997237,masked,masked,harmonized,structural_cru_mask,287,375,53.75,7.75,55.65250043154409,0.12899964205071834,DEU,False
288,376,54.25,8.25,DEU,14.13964588902187,masked,masked,harmonized,structural_cru_mask,288,377,54.25,8.75,32.59105040488676,0.14350056772697845,DEU,False
288,388,54.25,14.25,DEU,18.546170359731725,complete,masked,harmonized,structural_cru_mask,288,387,54.25,13.75,32.59105040488676,-0.04668326557304412,DEU,False
288,681,54.25,160.75,RUS,50.119938384759095,complete,masked,harmonized,structural_cru_mask,288,680,54.25,160.25,32.59105040488676,0.3380666688646541,RUS,False
288,682,54.25,161.25,RUS,15.616636512423977,complete,masked,harmonized,structural_cru_mask,289,682,54.75,161.25,55.65714576035138,0.3161193646681051,RUS,False
289,35,54.75,-162.25,USA,159.28727299153357,masked,masked,harmonized,structural_cru_mask,289,34,54.75,-162.75,32.19563553726127,0.3271448850748387,USA,False
289,36,54.75,-161.75,USA,4.469201438274717,masked,masked,harmonized,structural_cru_mask,290,36,55.25,-161.75,55.661763895755186,0.2972113588647791,USA,False
289,39,54.75,-160.25,USA,54.85657869269363,masked,masked,harmonized,structural_cru_mask,290,38,55.25,-160.75,64.2027524318655,0.2611196639523407,USA,False
289,40,54.75,-159.75,USA,52.42960176517016,masked,masked,harmonized,structural_cru_mask,290,40,55.25,-159.75,55.661763895755186,0.24006752338796383,USA,False
289,41,54.75,-159.25,USA,75.46983701741985,masked,masked,harmonized,structural_cru_mask,290,40,55.25,-159.75,64.2027524318655,0.24006752338796383,USA,False
289,92,54.75,-133.75,USA,13.551943244038808,complete,masked,harmonized,structural_cru_mask,289,93,54.75,-133.25,32.19563553726127,0.6854212592217758,USA,False
289,96,54.75,-131.75,USA,50.535957541638446,complete,masked,harmonized,structural_cru_mask,289,95,54.75,-132.25,32.19563553726127,0.6484748535540352,USA,False
289,246,54.75,-56.75,CAN,0.18571951670592834,masked,masked,harmonized,structural_cru_mask,289,245,54.75,-57.25,32.19563553726127,0.28424784935359493,CAN,False
289,376,54.75,8.25,DEU,175.6002898502287,complete,masked,harmonized,structural_cru_mask,289,377,54.75,8.75,32.19563553726127,0.16700941601252792,DEU,False
289,385,54.75,12.75,DNK,18.971676053293443,complete,masked,harmonized,structural_cru_mask,289,384,54.75,12.25,32.19563553726127,-0.004620942068669071,DNK,False
289,389,54.75,14.75,DNK,0.02328321174254414,masked,masked,harmonized,structural_cru_mask,288,389,54.25,14.75,55.65714576035138,-0.041333448680121856,POL,True
289,390,54.75,15.25,DNK,5.0023999019830345,complete,masked,harmonized,structural_cru_mask,288,390,54.25,15.25,55.65714576035138,-0.023509702053537855,POL,True
289,392,54.75,16.25,POL,5.476602106939871,masked,masked,harmonized,structural_cru_mask,289,393,54.75,16.75,32.19563553726127,0.034378660616261034,POL,False
289,397,54.75,18.75,POL,76.68416308971504,complete,masked,harmonized,structural_cru_mask,289,396,54.75,18.25,32.19563553726127,0.04989240110753396,POL,False
289,399,54.75,19.75,RUS,157.09230860292593,complete,masked,harmonized,structural_cru_mask,289,400,54.75,20.25,32.19563553726127,0.07547898664650182,RUS,False
289,636,54.75,138.25,RUS,47.89175643592192,complete,masked,harmonized,structural_cru_mask,289,635,54.75,137.75,32.19563553726127,0.07959978293063392,RUS,False
289,638,54.75,139.25,RUS,7.226993315570172,masked,masked,harmonized,structural_cru_mask,288,638,54.25,139.25,55.65714576035138,0.09019981036153994,RUS,False
289,694,54.75,167.25,RUS,54.85233664205185,complete,masked,harmonized,structural_cru_mask,289,693,54.75,166.75,32.19563553726127,0.3639043294390094,RUS,False
289,696,54.75,168.25,RUS,0.09429028996259718,masked,masked,harmonized,structural_cru_mask,289,695,54.75,167.75,32.19563553726127,0.46264336215773666,RUS,False
290,32,55.25,-163.75,USA,134.70460165750774,masked,masked,harmonized,structural_cru_mask,290,33,55.25,-163.25,31.797741454681272,0.30674242835334786,USA,False
290,39,55.25,-160.25,USA,312.39316900828493,masked,masked,harmonized,structural_cru_mask,290,38,55.25,-160.75,31.797741454681272,0.2611196639523407,USA,False
290,41,55.25,-159.25,USA,41.0200378158808,masked,masked,harmonized,structural_cru_mask,290,40,55.25,-159.75,31.797741454681272,0.24006752338796383,USA,False
290,200,55.25,-79.75,CAN,2.1391537050773697,masked,masked,harmonized,structural_cru_mask,289,200,54.75,-79.75,55.661763895755186,0.08189975028453823,CAN,False
290,202,55.25,-78.75,CAN,0.11208726364603305,masked,masked,harmonized,structural_cru_mask,290,203,55.25,-78.25,31.797741454681272,0.1644100292016086,CAN,False
290,242,55.25,-58.75,CAN,82.59136612193083,complete,masked,harmonized,structural_cru_mask,290,241,55.25,-59.25,31.797741454681272,0.29478190572754215,CAN,False
290,243,55.25,-58.25,CAN,3.146809423989905,masked,masked,harmonized,structural_cru_mask,289,243,54.75,-58.25,55.661763895755186,0.2944855976926641,CAN,False
290,342,55.25,-8.75,IRL,4.698386295045467,masked,masked,harmonized,structural_cru_mask,290,343,55.25,-8.25,31.797741454681272,0.5245999078599088,IRL,False
290,357,55.25,-1.25,GBR,40.28590273172525,complete,masked,harmonized,structural_cru_mask,290,356,55.25,-1.75,31.797741454681272,0.16140263799551458,GBR,False
290,401,55.25,20.75,LTU,17.68513223262244,masked,masked,harmonized,structural_cru_mask,290,402,55.25,21.25,31.797741454681272,0.10738962302781767,LTU;RUS,False
290,401,55.25,20.75,RUS,56.81748284242241,masked,masked,harmonized,structural_cru_mask,290,402,55.25,21.25,31.797741454681272,0.10738962302781767,LTU;RUS,False
290,633,55.25,136.75,RUS,62.740087610220115,masked,masked,harmonized,structural_cru_mask,290,632,55.25,136.25,31.797741454681272,0.16785404300135892,RUS,False
290,636,55.25,138.25,RUS,111.4671364303453,masked,masked,harmonized,structural_cru_mask,290,635,55.25,137.75,31.797741454681272,0.09420817763645291,RUS,False
291,34,55.75,-162.75,USA,0.47022936398709647,masked,masked,harmonized,structural_cru_mask,291,35,55.75,-162.25,31.39739826084455,0.28022092526334397,USA,False
291,43,55.75,-158.25,USA,1.1959303204460365,masked,masked,harmonized,structural_cru_mask,291,42,55.75,-158.75,31.39739826084455,0.2073889822639294,USA,False
291,46,55.75,-156.75,USA,0.4677840691354491,masked,masked,unresolved,structural_cru_mask,NA,NA,NA,NA,NA,NA,NA,NA
291,48,55.75,-155.75,USA,123.81242916601269,masked,masked,unresolved,structural_cru_mask,NA,NA,NA,NA,NA,NA,NA,NA
291,199,55.75,-80.25,CAN,12.122897947159363,masked,masked,harmonized,structural_cru_mask,291,200,55.75,-79.75,31.39739826084455,0.0895667874445595,CAN,False
291,202,55.75,-78.75,CAN,6.696076984770561,masked,masked,harmonized,structural_cru_mask,291,201,55.75,-79.25,31.39739826084455,0.10631989054136395,CAN,False
291,204,55.75,-77.75,CAN,0.42358328401266976,masked,masked,harmonized,structural_cru_mask,291,205,55.75,-77.25,31.39739826084455,0.18086489906328132,CAN,False
291,240,55.75,-59.75,CAN,9.004595347096165,masked,masked,harmonized,structural_cru_mask,291,239,55.75,-60.25,31.39739826084455,0.2820748483166944,CAN,False
291,346,55.75,-6.75,GBR,4.844817106051137,masked,masked,harmonized,structural_cru_mask,291,347,55.75,-6.25,31.39739826084455,0.49774771290102615,GBR,False
291,389,55.75,14.75,SWE,2.2378781067883526,masked,masked,harmonized,structural_cru_mask,291,388,55.75,14.25,31.39739826084455,-0.01031953752943383,SWE,False
291,391,55.75,15.75,SWE,0.1923795249892902,masked,masked,harmonized,structural_cru_mask,292,391,56.25,15.75,55.67091292077075,-0.025187864639225795,SWE,False
291,684,55.75,162.25,RUS,16.721523172411928,masked,masked,harmonized,structural_cru_mask,291,683,55.75,161.75,31.39739826084455,0.22195315379841446,RUS,False
292,37,56.25,-161.25,USA,8.988864925035852,masked,masked,harmonized,structural_cru_mask,291,37,55.75,-161.25,55.67091292077075,0.2505424313007955,USA,False
292,38,56.25,-160.75,USA,24.81656921272446,masked,masked,harmonized,structural_cru_mask,292,39,56.25,-160.25,30.994636264880423,0.21759668029737478,USA,False
292,44,56.25,-157.75,USA,44.985099278382016,masked,masked,harmonized,structural_cru_mask,292,43,56.25,-158.25,30.994636264880423,0.21453232662888264,USA,False
292,46,56.25,-156.75,USA,38.392033924780776,masked,masked,harmonized,structural_cru_mask,293,46,56.75,-156.75,55.675440998564255,0.18450591632542127,USA,False
292,51,56.25,-154.25,USA,1.4507323862412662,complete,masked,harmonized,structural_cru_mask,292,50,56.25,-154.75,30.994636264880423,0.3231238593901088,USA,False
292,89,56.25,-135.25,USA,4.171136460921279,masked,masked,harmonized,structural_cru_mask,292,90,56.25,-134.75,30.994636264880423,0.9967525716549818,USA,False
292,185,56.25,-87.25,CAN,9.511332382137978,masked,masked,harmonized,structural_cru_mask,292,184,56.25,-87.75,30.994636264880423,0.048547683968763064,CAN,False
292,199,56.25,-80.25,CAN,65.9054797045856,masked,masked,harmonized,structural_cru_mask,292,200,56.25,-79.75,30.994636264880423,0.08658062521275743,CAN,False
292,203,56.25,-78.25,CAN,8.755091396765572,masked,masked,harmonized,structural_cru_mask,292,202,56.25,-78.75,30.994636264880423,0.11861517266546871,CAN,False
292,204,56.25,-77.75,CAN,39.5725984849744,masked,masked,harmonized,structural_cru_mask,291,205,55.75,-77.25,63.815466854127706,0.18086489906328132,CAN,False
292,205,56.25,-77.25,CAN,5.3191019014211856,masked,masked,harmonized,structural_cru_mask,292,206,56.25,-76.75,30.994636264880423,0.16995410886445453,CAN,False
292,238,56.25,-60.75,CAN,80.40650867735836,complete,masked,harmonized,structural_cru_mask,292,237,56.25,-61.25,30.994636264880423,0.2979976633210611,CAN,False
292,346,56.25,-6.75,GBR,37.654787610124494,complete,masked,harmonized,structural_cru_mask,292,347,56.25,-6.25,30.994636264880423,0.5839531421247995,GBR,False
292,382,56.25,11.25,DNK,0.8540665608123685,masked,masked,harmonized,structural_cru_mask,292,381,56.25,10.75,30.994636264880423,-0.009962009900025163,DNK,False
