,DZA,AGO,BEN,BWA,BFA,BDI,CMR,CAF,TCD,COG,COD,CIV,DJI,EGY,GNQ,ERI,ETH,GAB,GHA,GIN,GNB,KEN,LSO,LBR,LBY,MDG,MWI,MLI,MRT,MAR,MOZ,NAM,NER,NGA,RWA,SEN,SLE,SOM,ZAF,SDN,SWZ,TZA,TGO,TUN,UGA,ZMB,ZWE,AFG,ARM,AZE,BGD,MMR,KHM,CHN,GEO,IND,IDN,IRN,IRQ,ISR,JPN,JOR,KAZ,LAO,LBN,MYS,MNG,NPL,OMN,PAK,PHL,QAT,SAU,KOR,LKA,SYR,TWN,TJK,THA,TUR,TKM,ARE,UZB,VNM,YEM,ALB,AUT,BLR,BEL,BIH,BGR,HRV,CYP,CZE,DNK,EST,FIN,FRA,DEU,GRC,HUN,ISL,IRL,ITA,LVA,LTU,MKD,MDA,MNE,NLD,NOR,POL,PRT,ROU,RUS,SRB,SVK,SVN,ESP,SWE,CHE,UKR,GBR,BHS,CAN,CRI,CUB,DOM,SLV,GTM,HTI,HND,JAM,MEX,NIC,PAN,USA,AUS,NZL,PNG,ARG,BOL,BRA,CHL,COL,ECU,PRY,PER,SUR,URY,VEN
SVK,1563.0,6116.5,4343.0,7450.1,4124.7,5834.0,4012.6,4226.4,2891.1,5003.8,4892.6,4759.1,4551.2,1920.1,5076.7,3774.7,4129.4,5248.1,4545.3,4813.9,4971.2,5046.0,8693.8,5216.5,1779.1,7286.0,6665.8,3289.5,3300.3,2266.9,6821.2,7349.6,2903.2,3909.2,5613.2,4628.9,5110.1,4694.7,7935.0,3023.3,8399.0,5643.0,4511.9,1451.0,5093.7,6386.4,7271.1,3621.0,2018.8,2089.3,6250.5,6689.1,8228.5,4265.7,1689.1,4577.0,8374.1,2082.7,2165.9,2183.8,8189.3,2129.4,1833.7,7519.2,2033.1,8740.1,4770.8,5365.6,3883.1,3985.9,9116.9,3588.5,2320.2,7873.3,6890.8,1808.1,8618.8,3825.3,7451.6,871.5,2538.6,3738.0,2691.3,7507.8,4080.8,778.4,73.7,362.9,881.5,444.8,561.3,333.6,1795.6,111.2,785.2,1054.5,1334.3,736.3,294.7,889.6,111.2,2599.4,1745.8,436.4,889.6,681.3,778.4,459.9,667.2,894.8,1258.8,111.2,2030.5,133.8,667.2,333.6,0.0,268.4,1409.2,824.8,640.4,73.7,1212.7,8182.9,4531.2,9930.0,8530.3,8189.7,10025.1,9749.8,8397.7,9577.9,8918.3,9273.7,9592.4,9727.3,6103.9,10443.6,17168.4,12426.5,10972.9,10371.4,7897.6,11321.4,9052.7,10343.8,10706.6,10142.1,8228.7,11460.9,8400.2
SVN,1119.5,5782.1,3922.1,7151.6,3688.8,5647.1,3669.4,3965.7,2559.1,4679.3,4584.8,4319.7,4617.6,1823.6,4695.5,3824.6,4116.5,4893.6,4113.7,4364.0,4521.4,4954.4,8442.5,4768.2,1445.5,7295.6,6511.3,2838.7,2850.9,1825.0,6749.1,7005.3,2557.5,3558.2,5431.1,4179.7,4659.7,4768.4,7712.2,2850.6,8188.8,5487.9,4083.9,1031.7,4954.3,6188.6,7058.2,4033.0,2417.0,2493.3,6716.3,7171.2,8696.3,4747.6,2099.3,5040.4,8799.4,2467.2,2484.7,2323.1,8640.4,2304.6,2323.3,7997.9,2222.8,9181.8,5272.8,5824.7,4219.5,4374.7,9617.3,3868.8,2513.4,8366.1,7264.8,2062.5,9121.1,4296.9,7924.2,1039.3,2982.9,4018.8,3167.1,7993.6,4201.1,600.1,76.5,805.2,747.0,192.6,643.2,77.9,1953.5,234.7,933.1,1414.1,1604.9,462.1,268.4,782.7,76.5,2702.8,1645.9,77.9,1185.9,1052.8,656.9,915.9,462.1,889.2,1414.1,446.9,1668.4,459.1,933.1,328.3,268.4,0.0,991.3,1010.4,328.3,570.7,1164.6,8017.5,4720.4,9714.4,8323.6,7940.2,9849.5,9598.9,8171.8,9391.1,8706.4,9132.1,9395.7,9487.5,6030.2,10852.2,17670.6,12928.9,10538.7,9975.1,7459.6,10936.6,8788.9,10047.2,10293.8,9816.9,7866.9,11021.7,8088.3
ESP,222.4,4980.6,2733.1,6632.5,2170.8,5485.2,3163.8,3748.6,2222.2,4216.3,4195.9,2256.5,5013.3,2255.8,3836.3,4238.9,4403.3,4162.9,2476.6,1806.1,1791.2,5039.2,7964.3,2418.5,1122.0,7480.4,6379.9,1089.4,597.1,111.2,6627.1,5935.2,1974.5,2678.8,5291.4,1445.5,2153.6,5169.1,7279.7,2960.2,7873.2,5404.8,2672.5,622.4,4936.8,5976.0,6776.1,5097.0,3491.3,3572.6,7848.6,8328.0,9827.7,5907.3,3196.0,6174.1,9851.5,3523.2,3349.5,3012.2,9630.5,3050.3,3495.1,9148.6,3006.4,10264.0,6442.0,6949.2,5158.6,5398.1,10794.4,4701.4,3256.0,9498.9,8224.8,2928.3,10295.4,5444.5,9065.1,1992.3,4103.7,4845.7,4323.6,9155.0,4704.0,1413.5,1034.9,1943.3,868.4,1184.7,1650.6,1030.1,2708.3,1180.6,1520.8,2341.7,2450.4,82.0,775.7,1452.1,1247.8,2313.8,889.6,514.7,2153.7,2079.9,1496.3,2081.2,1324.8,1026.1,1812.7,1468.9,83.3,1591.4,1910.7,1408.8,1409.2,991.3,0.0,1722.7,641.3,1747.5,782.0,5707.9,3468.6,7213.8,5978.7,5377.0,7555.4,7460.6,5726.5,7071.2,6298.7,7097.2,7020.1,6828.2,4614.4,11858.2,17506.3,14100.9,7338.1,6740.1,4293.6,7728.4,6032.0,7138.7,7058.2,6797.7,4746.6,7844.6,5105.3
SWE,2161.0,6894.1,4985.4,8263.1,4715.0,6722.1,4782.2,5065.3,3673.2,5793.3,5696.3,5299.6,5479.6,2829.4,5799.5,4711.3,5073.2,6005.2,5151.1,5285.0,5358.8,5972.7,9545.2,5710.5,2557.5,8222.8,7571.3,3747.4,3680.7,2637.9,7756.4,8117.2,3669.4,4670.2,6503.4,5008.7,5563.7,5620.1,8805.0,3909.9,9277.3,6546.5,5131.1,2124.9,6002.9,7269.4,8146.5,4083.3,2646.5,2659.1,6297.8,6511.9,8137.2,4070.0,2319.9,4789.5,8628.5,2737.5,2928.0,3109.0,6542.2,3041.6,2093.1,7336.2,2939.6,8854.0,4071.3,5544.1,4553.9,4507.7,8431.2,4364.8,3219.0,6700.7,7412.8,2678.2,7823.9,3992.1,7351.5,1816.1,2981.7,4509.4,2972.3,7236.7,4992.4,1616.8,790.2,538.6,770.9,1241.5,1481.4,1120.8,2699.2,556.0,59.7,204.6,40.8,879.3,111.2,1768.2,913.3,1301.0,1213.3,1003.2,179.2,288.7,1637.9,1249.2,1489.9,565.8,40.8,221.3,2128.4,1080.8,265.9,1189.1,824.8,1010.4,1722.7,0.0,953.9,762.3,761.3,7390.5,2427.4,9259.0,7829.3,7684.6,9201.8,8850.4,7823.7,8810.7,8271.6,8032.8,8861.5,9161.9,4540.9,10703.9,15822.5,11411.0,11146.6,10229.7,8100.0,11211.9,8571.5,9935.0,10752.3,9825.1,8077.2,11667.0,8070.9
CHE,1112.0,5900.8,3910.0,7327.6,3617.5,5897.0,3809.7,4187.4,2722.7,4843.5,4768.6,4187.4,4974.7,2157.8,4781.4,4180.7,4451.0,5007.6,4057.4,4173.3,4262.6,5253.5,8642.7,4597.7,1566.0,7625.3,6773.3,2635.1,2586.7,1533.7,7019.0,7119.3,2670.2,3670.6,5684.8,3913.9,4454.1,5127.0,7932.2,3133.1,8414.1,5754.9,4043.0,1112.0,5232.0,6429.8,7286.8,4491.7,2875.5,2952.1,7169.8,7616.0,9149.3,5192.4,2558.4,5494.5,9258.4,2924.4,2910.3,2709.3,8841.3,2699.9,2761.2,8445.2,2625.6,9640.6,5662.9,6280.2,4664.0,4830.8,10031.6,4295.6,2913.8,8689.0,7716.4,2484.7,9520.8,4747.6,8375.0,1465.3,3440.5,4445.3,3615.4,8435.2,4573.7,972.9,253.2,1160.1,313.5,588.9,1073.7,448.6,2344.5,369.1,790.8,1534.3,1669.9,76.5,75.1,1124.0,535.6,2342.1,1149.0,76.5,1334.8,1261.5,1039.3,1366.5,840.2,494.6,1223.1,671.7,1177.1,917.6,1092.3,779.8,640.4,328.3,641.3,953.9,0.0,1000.3,707.1,7468.6,4395.1,9162.9,7771.8,7391.9,9298.9,9051.5,7620.7,8839.8,8154.7,8586.7,8844.0,8938.1,5509.5,11309.5,18049.9,13320.3,10166.9,9516.7,7107.3,10468.2,8243.8,9512.9,9868.8,9296.7,7373.9,10667.9,7560.3
UKR,1808.1,5904.3,4512.0,7064.7,4327.5,5345.7,3900.8,3925.0,2745.0,4791.3,4464.9,4968.6,3748.3,1469.0,5059.0,3025.4,3452.3,5136.7,4735.8,5067.8,5254.4,4447.8,8244.1,5458.5,1534.6,6494.0,6115.7,3560.9,3588.5,2579.8,6145.6,7078.6,2854.9,3828.4,5123.6,4916.5,5369.1,3877.9,7456.3,2557.5,7897.5,5115.0,4694.7,1653.5,4559.0,5901.0,6785.9,2388.7,927.2,952.4,4934.0,5366.0,6909.4,2942.6,595.6,3264.9,7100.6,994.8,1116.3,1445.5,7184.3,1337.1,515.6,6196.2,1226.2,7444.4,3512.4,4056.5,2805.9,2821.5,7813.4,2556.3,1469.0,6680.2,5712.4,905.4,7331.6,2506.8,6130.3,333.6,1281.9,2703.1,1371.7,6185.8,3209.8,813.1,442.0,69.2,1242.5,539.8,222.4,450.8,1000.8,312.2,908.1,667.2,1000.8,1103.4,661.5,607.0,133.8,2651.4,2083.8,782.8,556.0,333.6,656.9,75.1,706.8,1212.7,1204.9,70.7,2392.3,77.9,69.2,366.4,73.7,570.7,1747.5,762.3,1000.3,0.0,1544.1,8506.9,4305.9,10282.2,8881.0,8550.7,10350.6,10046.7,8753.5,9919.4,9270.2,9562.1,9939.4,10085.7,6333.4,9186.5,15870.2,11141.0,11295.5,10731.1,8214.5,11680.5,9415.9,10711.0,11051.2,10510.4,8593.4,11774.9,8768.4
GBR,1575.1,6479.7,4352.0,7996.7,4003.0,6693.0,4468.5,4959.8,3445.8,5521.2,5478.2,4451.6,5832.9,3016.9,5309.7,5039.1,5309.2,5584.9,4447.8,4303.9,4322.1,6097.6,9342.3,4803.8,2267.9,8481.3,7581.2,2891.1,2690.3,1669.9,7828.6,7667.7,3283.5,4150.0,6487.4,3974.9,4604.2,5984.9,8669.8,3973.2,9157.0,6575.1,4451.6,1749.6,6062.7,7209.6,8042.2,5065.6,3488.6,3556.1,7560.6,7833.6,9450.4,5407.8,3155.9,5939.3,9792.4,3556.7,3639.4,3536.6,7892.6,3511.5,3161.0,8666.7,3427.6,10125.4,5447.0,6732.1,5360.1,5452.6,9824.6,5049.4,3718.5,8101.5,8359.7,3249.0,9218.8,5168.0,8660.1,2238.4,3963.8,5199.4,4045.1,8574.7,5422.9,1821.5,961.3,1504.3,237.5,1414.0,1845.0,1280.4,3161.3,837.8,565.8,1364.7,1233.5,111.2,352.5,1982.4,1204.5,789.4,64.6,842.5,1351.1,1343.9,1879.8,1927.7,1685.1,176.4,328.4,875.8,1012.5,1584.0,1207.6,1520.3,1212.7,1164.6,782.0,761.3,707.1,1544.1,0.0,6365.7,2852.6,8156.4,6753.3,6483.9,8208.7,7899.2,6648.9,7774.0,7145.8,7414.2,7798.4,7990.4,4193.5,11878.0,17091.9,12811.3,9869.9,8961.7,6817.1,9940.9,7366.3,8718.2,9456.8,8602.1,6806.7,10401.5,6847.0
BHS,6480.7,9875.6,8033.9,11276.0,7315.9,11491.4,8995.4,9569.1,8975.1,9635.6,9832.5,7149.0,12086.7,9518.3,8943.7,11347.5,11361.9,9267.3,7623.8,6391.4,6148.4,11647.6,12230.5,6859.4,8184.3,13485.5,12186.2,6555.3,5865.2,6191.6,12067.0,10251.5,7781.3,8199.8,11406.2,5939.7,6635.4,12235.9,11306.5,9965.9,12523.7,11575.0,7931.5,7858.3,11390.1,11181.6,11673.3,11974.8,10459.2,10512.3,14041.2,13986.8,15534.6,10926.3,10125.0,12618.8,15027.0,10531.3,10580.5,10284.6,11080.6,10313.9,9969.8,14676.7,10259.9,15960.4,11333.1,13361.6,12335.1,12337.5,14607.3,11959.1,10528.9,12360.5,15304.2,10151.9,13951.1,11821.9,14882.0,9154.4,10871.4,12106.4,10842.4,14540.0,11868.8,8611.6,7871.9,8410.9,7152.0,8277.5,8761.0,8124.9,9963.7,7802.1,7340.3,8071.4,7673.6,6616.0,7285.9,8685.0,8154.4,5670.5,6167.7,7563.7,8059.0,8143.5,8690.2,8903.1,8497.8,7130.8,7022.7,7796.7,4609.5,8546.7,7433.9,8451.6,8182.9,8017.5,5707.9,7390.5,7468.6,8506.9,6365.7,0.0,1788.4,1480.1,111.2,392.9,1394.8,1150.0,333.6,983.2,638.2,752.6,1049.2,1540.7,100.4,14343.8,12271.1,13713.0,5060.8,3747.9,2371.7,4570.6,1227.7,2484.3,4911.5,2559.8,2628.0,6135.9,1241.4
CAN,4369.6,8750.3,6510.0,10397.8,5924.5,9756.2,7324.8,7877.8,6627.5,8147.3,8348.0,5957.2,8954.4,6509.3,7614.5,8236.8,8649.2,7940.2,6235.1,5314.4,5214.6,9485.7,11706.2,5957.0,5591.2,11685.0,10625.0,4812.7,4368.4,4021.0,10802.9,9629.4,6096.2,6493.5,9594.0,4853.4,5648.1,9063.2,10991.7,7440.4,11749.1,9746.4,6448.6,5107.0,9342.7,10054.8,10681.6,6426.7,5788.5,5705.3,7906.8,7736.3,9312.7,4810.4,5528.6,6796.9,9551.4,5898.3,6200.9,6638.8,4953.1,6543.1,4502.6,8423.6,6433.2,9792.9,5075.6,7403.3,7484.5,6556.8,8428.9,7518.7,6681.2,6179.4,9611.1,6117.7,7769.7,6085.3,8629.5,5426.6,5745.0,7582.5,5501.4,8312.5,8277.5,5325.1,4502.2,3900.6,3939.7,4953.4,5149.8,4829.6,6199.3,4255.4,3453.1,3440.1,2407.3,3546.9,3748.7,5463.7,4625.7,1652.5,2988.8,4513.7,3612.5,3828.6,5339.6,4785.0,5201.2,3811.9,2248.3,3864.4,2222.0,4712.8,1317.8,4887.6,4531.2,4720.4,3468.6,2427.4,4395.1,4305.9,2852.6,1788.4,0.0,3559.6,2223.9,2693.6,3275.9,2857.9,2640.7,3008.3,2794.4,1890.3,3114.9,3669.4,38.9,10421.8,11070.4,9018.7,7338.9,6004.5,4364.4,6860.0,3533.1,4671.3,7032.0,4807.5,4316.6,8268.7,3555.5
CRI,7995.4,10770.4,9257.4,11799.8,8501.4,12591.8,10134.4,10765.9,10469.0,10629.9,10755.1,8242.7,13566.5,11145.9,9922.3,12841.8,12773.8,10325.4,8825.7,7526.4,7296.5,12952.0,12493.8,7915.4,9773.5,14130.5,13113.4,7798.8,7220.2,7702.4,12819.3,10816.7,9079.6,9454.1,12551.9,7155.8,7758.0,13707.3,11532.2,11399.6,12910.3,12621.2,9149.6,9492.1,12617.7,11946.0,12301.0,13798.7,12231.1,12300.4,15919.4,15777.3,17036.0,12411.9,11900.0,14499.7,14861.9,12293.7,12258.3,11937.9,12170.5,11976.3,11818.1,16351.2,11928.2,16817.2,13035.6,15248.1,14049.9,14197.6,15710.0,13627.0,12163.4,13609.8,17102.7,11830.6,15143.6,13701.3,16634.6,10845.3,12691.9,13772.1,12695.5,16119.6,13404.1,10293.7,9593.6,10225.8,8897.5,9969.7,10461.2,9815.6,11630.6,9549.6,9157.5,9919.8,9559.8,8326.5,9070.9,10356.6,9886.5,7552.8,7921.7,9254.3,9899.5,9969.1,10373.5,10669.4,10183.5,8889.1,8877.0,9592.5,6260.5,10281.5,8715.8,10167.2,9930.0,9714.4,7213.8,9259.0,9162.9,10282.2,8156.4,1480.1,3559.6,0.0,1227.8,1509.7,466.6,621.5,1314.6,398.2,1012.1,880.3,111.2,109.7,1571.0,13375.2,10825.0,13297.7,3913.0,2774.4,1734.3,3323.8,659.8,993.8,4023.1,1336.9,2905.8,5148.2,1202.6
CUB,6754.2,10053.2,8259.2,11416.7,7532.3,11705.4,9208.6,9793.7,9248.1,9845.0,10014.1,7358.8,12361.3,9812.6,9130.0,11626.9,11625.1,9467.4,7844.1,6595.5,6353.9,11894.7,12325.4,7050.8,8472.0,13655.2,12378.8,6779.9,6108.4,6464.1,12233.9,10380.8,8019.1,8430.9,11627.3,6157.2,6838.1,12509.4,11388.9,10239.6,12638.7,11781.6,8155.5,8152.9,11630.3,11345.8,11819.7,12396.2,10829.7,10898.5,14496.8,14438.8,15836.5,11183.1,10498.1,13064.7,14679.6,10893.6,10881.9,10582.8,11136.3,10613.3,10400.8,15064.0,10560.1,15998.7,11768.1,13811.7,12661.7,12782.5,14707.7,12259.6,10824.6,12503.0,15702.1,10453.3,14082.8,12266.9,15324.8,9457.7,11289.4,12406.6,11275.6,14871.6,12151.2,8913.3,8197.6,8823.6,7497.2,8580.3,9070.8,8427.6,10263.6,8149.5,7756.2,8501.6,8123.4,6930.9,7667.8,8985.3,8488.9,6116.9,6519.8,7866.3,8486.1,8564.9,8992.0,9267.8,8799.9,7487.4,7454.9,8189.4,4905.4,8883.9,7558.9,8773.0,8530.3,8323.6,5978.7,7829.3,7771.8,8881.0,6753.3,111.2,2223.9,1227.8,0.0,432.5,1086.3,762.8,236.7,699.7,333.6,328.7,785.5,1227.8,222.4,13920.0,11890.2,13331.0,4880.1,3584.8,2210.9,4370.7,1050.7,2223.9,4776.8,2335.1,2637.0,5988.5,1088.0
DOM,6158.2,9295.9,7546.6,10650.1,6809.6,10974.0,8479.4,9077.6,8640.0,9111.1,9258.8,6619.8,11747.8,9309.3,8378.0,11019.6,10979.3,8725.2,7125.6,5860.7,5621.1,11211.0,11568.2,6304.2,7931.8,12893.0,11628.5,6069.6,5432.2,5865.4,11471.4,9614.6,7326.8,7726.6,10904.0,5438.6,6101.6,11891.9,10637.2,9603.2,11875.1,11042.8,7441.4,7659.8,10934.6,10582.8,11053.4,12099.8,10490.2,10564.0,14520.6,14631.6,16266.5,11841.8,10165.4,12941.7,16057.7,10543.9,10449.0,10110.1,12105.7,10154.1,10185.4,15393.0,10110.6,16960.7,12047.8,13727.3,12253.1,12451.7,15591.5,11804.8,10327.6,13340.0,15322.9,10023.6,14924.1,12148.9,15515.8,9058.9,11002.6,11948.0,11067.2,15283.4,11569.3,8496.0,7836.8,8543.9,7166.9,8190.5,8683.0,8034.1,9812.6,7813.4,7508.0,8319.3,8116.4,6574.8,7378.0,8546.2,8134.5,6102.3,6211.8,7475.0,8281.6,8321.9,8577.1,8938.8,8391.4,7170.4,7297.2,7906.7,4447.7,8527.9,8215.8,8400.9,8189.7,7940.2,5377.0,7684.6,7391.9,8550.7,6483.9,392.9,2693.6,1509.7,432.5,0.0,1874.2,1825.4,104.8,1403.4,636.3,1674.9,1325.0,1240.2,1139.5,15095.6,12538.0,14719.4,4480.9,3161.5,1754.4,4004.5,675.8,2039.5,4317.9,2048.9,1945.4,5543.7,667.2
SLV,8333.3,11360.5,9736.4,12503.4,8989.9,13124.1,10644.6,11260.2,10825.3,11203.7,11336.3,8762.4,13938.4,11389.7,10478.9,13208.2,13184.0,10859.3,9310.2,8025.7,7790.7,13414.6,13239.1,8438.8,10056.8,14849.1,13711.6,8264.3,7639.4,8042.2,13466.6,11494.2,9530.1,9922.9,13070.5,7627.6,8262.2,14085.1,12273.6,11808.4,13636.3,13173.8,9630.0,9729.7,13120.2,12583.1,12975.1,13808.0,12303.7,12355.7,15666.3,15394.0,16533.7,11946.7,11969.5,14383.6,14387.7,12375.8,12424.7,12147.3,11643.0,12171.5,11794.1,15908.8,12113.6,16270.9,12593.4,15090.2,14176.6,14108.9,15170.1,13808.8,12390.4,13094.4,17135.0,11996.3,14613.7,13596.1,16215.7,10986.8,12708.0,13957.3,12660.6,15648.9,13735.7,10456.2,9709.5,10251.9,8993.2,10108.7,10595.0,9959.1,11819.0,9644.1,9181.7,9899.4,9436.7,8449.1,9130.4,10539.3,9994.2,7460.7,8009.2,9399.7,9891.6,9982.0,10533.2,10747.4,10338.3,8973.7,8848.8,9640.7,6480.1,10387.4,8229.3,10288.6,10025.1,9849.5,7555.4,9201.8,9298.9,10350.6,8208.7,1394.8,3275.9,466.6,1086.3,1874.2,0.0,111.2,1595.5,108.1,1259.4,342.2,155.3,790.6,1426.7,13124.4,10821.0,12872.8,4665.8,3548.7,2480.0,4068.7,1322.7,1560.6,4796.2,2086.3,3544.0,5910.4,1771.5
GTM,8235.3,11374.7,9697.2,12574.6,8956.9,13109.5,10620.8,11226.5,10728.9,11211.1,11346.6,8747.4,13836.0,11203.0,10480.7,13088.2,13105.7,10849.5,9274.6,8000.4,7762.9,13359.9,13337.9,8426.5,9906.2,14914.4,13723.9,8220.9,7575.7,7945.7,13503.5,11551.3,9476.9,9878.1,13047.4,7588.5,8239.1,13986.7,12372.7,11715.0,13721.1,13167.7,9591.6,9547.4,13085.9,12616.7,13027.7,13461.4,12005.5,12046.3,15228.8,14937.6,16095.5,11493.6,11671.1,13990.4,14142.1,12082.3,12178.0,11932.8,11224.2,11947.4,11449.1,15453.1,11883.3,15931.1,12137.0,14680.0,13898.2,13719.8,14770.1,13566.1,12165.4,12663.8,16778.7,11754.1,14197.6,13210.0,15758.4,10734.6,12378.5,13715.8,12307.3,15198.2,13601.0,10219.7,9447.8,9937.4,8722.9,9859.3,10340.0,9713.1,11592.3,9370.2,8870.7,9563.0,9055.7,8197.6,8838.8,10315.5,9726.5,7099.4,7729.7,9157.6,9561.4,9661.9,10294.7,10459.1,10097.6,8697.0,8512.5,9340.7,6304.6,10116.8,7781.7,10027.6,9749.8,9598.9,7460.6,8850.4,9051.5,10046.7,7899.2,1150.0,2857.9,621.5,762.8,1825.4,111.2,0.0,1525.1,107.2,1193.5,106.0,309.5,932.2,1137.6,12958.2,10743.8,12658.5,4817.0,3703.1,2601.0,4218.8,1426.6,1667.9,4950.4,2233.8,3601.7,6062.9,1819.6
HTI,6505.4,9713.1,7957.1,11053.4,7225.1,11394.6,8898.5,9490.3,8995.8,9532.7,9677.0,7041.2,12108.6,9608.8,8797.5,11378.6,11356.5,9146.5,7539.1,6282.1,6041.5,11607.9,11945.9,6725.1,8250.1,13306.1,12048.1,6478.5,5822.7,6213.8,11884.5,10013.1,7726.7,8132.9,11320.7,5851.6,6523.3,12254.9,11007.1,9981.8,12264.6,11464.3,7852.7,7951.9,11337.5,10995.5,11458.9,12289.6,10701.0,10772.1,14606.3,14679.2,16305.1,11800.7,10371.9,13070.5,15809.5,10760.4,10711.2,10393.7,12009.2,10430.4,10340.7,15423.8,10381.5,16883.2,12071.6,13845.6,12504.4,12667.9,15522.0,12080.6,10624.7,13271.4,15564.8,10283.5,14860.0,12272.4,15568.9,9300.6,11185.0,12226.1,11219.9,15313.5,11913.3,8747.1,8055.6,8724.7,7367.5,8426.0,8918.0,8271.4,10084.0,8018.3,7663.1,8452.3,8196.4,6788.9,7556.4,8809.5,8350.2,6179.7,6398.0,7710.3,8422.7,8477.5,8827.0,9141.5,8637.5,7363.5,7420.9,8081.9,4714.5,8745.0,8357.0,8626.8,8397.7,8171.8,5726.5,7823.7,7620.7,8753.5,6648.9,333.6,2640.7,1314.6,236.7,104.8,1595.5,1525.1,0.0,1114.2,336.2,1370.5,1057.3,1136.6,980.5,14819.8,12374.5,14435.3,4605.4,3291.2,1918.4,4120.0,778.4,2048.6,4457.2,2115.5,2253.7,5680.0,785.7
HND,7848.8,10947.1,9274.6,12168.3,8532.3,12681.8,10194.3,10802.4,10341.1,10782.8,10918.6,8319.5,13454.4,10911.3,10052.1,12724.1,12703.6,10421.2,8850.8,7573.9,7336.9,12944.1,12951.2,7998.3,9573.9,14493.9,13295.9,7799.5,7163.6,7557.8,13080.5,11137.5,9059.7,9457.5,12621.0,7165.5,7812.2,13601.3,11988.7,11328.5,13323.5,12739.3,9168.8,9251.3,12663.4,12193.0,12610.9,13395.2,11866.0,11924.8,15393.5,15203.4,16441.7,11815.4,11532.4,14028.4,14477.8,11935.1,11961.1,11674.7,11593.6,11701.6,11391.7,15758.8,11645.6,16299.0,12441.9,14758.8,13725.1,13749.0,15147.6,13343.1,11920.5,13022.8,16723.7,11532.4,14566.9,13233.9,16048.7,10527.8,12290.8,13491.1,12264.1,15523.1,13251.2,9991.8,9256.0,9827.8,8544.7,9649.5,10137.6,9498.7,11350.1,9196.6,8757.1,9493.2,9078.0,7992.6,8693.4,10070.6,9543.3,7083.8,7562.1,8938.4,9480.2,9562.5,10069.5,10306.1,9875.5,8528.5,8444.5,9208.1,6002.3,9937.4,8120.5,9834.2,9577.9,9391.1,7071.2,8810.7,8839.8,9919.4,7774.0,983.2,3008.3,398.2,699.7,1403.4,108.1,107.2,1114.2,0.0,778.7,333.6,107.7,644.6,1048.6,13263.1,10975.8,12981.5,4605.5,3444.9,2264.9,4016.7,1088.4,1591.4,4692.9,1998.2,3194.3,5832.1,1413.5
JAM,7077.6,10224.5,8504.6,11531.3,7766.3,11926.6,9433.9,10035.0,9567.9,10052.2,10191.2,7568.0,12680.4,10172.0,9316.1,11950.5,11925.3,9672.7,8083.0,6814.1,6575.4,12167.5,12373.7,7249.9,8818.9,13803.9,12565.9,7027.8,6385.4,6786.0,12383.6,10483.0,8283.9,8684.7,11859.6,6396.3,7054.0,12826.6,11423.5,10550.0,12713.4,11991.4,8399.3,8513.6,11892.5,11494.2,11941.2,12789.2,11219.0,11288.4,14999.4,14982.4,16540.2,11921.2,10887.9,13518.9,15546.5,11282.0,11258.5,10950.7,11996.3,10984.3,10816.4,15678.5,10933.2,16878.8,12332.8,14280.8,13043.7,13185.5,15554.5,12632.9,11186.6,13321.4,16091.0,10830.2,14910.8,12719.4,15877.8,9839.0,11682.5,12779.2,11694.9,15546.1,12485.1,9291.2,8583.2,9216.9,7885.7,8962.4,9453.5,8808.9,10636.1,8537.8,8149.8,8920.1,8600.3,7316.2,8059.5,9359.2,8875.5,6585.7,6909.7,8247.6,8896.9,8962.4,9370.4,9657.4,9179.2,7877.0,7881.2,8581.8,5270.7,9270.5,8378.4,9157.6,8918.3,8706.4,6298.7,8271.6,8154.7,9270.2,7145.8,638.2,2794.4,1012.1,333.6,636.3,1259.4,1193.5,336.2,778.7,0.0,1063.2,722.8,915.4,882.0,14484.3,12063.8,14141.7,4605.9,3339.8,1982.3,4075.5,807.7,1893.5,4559.7,2013.5,2613.5,5750.5,928.4
